WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
29263,1986,1019.1,1019.4,1009.6,1007.8,1003.3,999.2,998.5,998.6,1006.1,1012.8,1017.4,1011.9
29263,1987,1015.6,1016.3,1017.0,1006.9,1004.1,1000.4,997.8,1001.5,1004.7,1011.6,1014.8,1011.1
29263,1988,1016.2,1024.5,1017.2,1004.5,1002.9,996.6,996.4,1001.5,1007.7,1008.0,1010.7,1015.6
29263,1989,1010.8,1011.8,1011.5,1006.1,1004.9,1002.7,1000.9,1001.3,1005.9,1006.8,1014.8,1011.7
29263,1990,1017.9,1013.5,1008.5,1011.7,1000.1,998.1,996.3,1000.8,1004.5,1005.1,1010.3,1011.5
29263,1991,1013.5,1015.1,1015.6,1013.4,1004.9,1001.2,995.6,1000.2,1007.0,1009.4,1011.2,1016.6
29263,1992,1011.2,1012.3,1014.0,1004.0,1006.0,1000.5,999.5,1000.0,1006.8,1010.4,1013.6,1010.7
29263,1993,1013.9,1011.5,1012.2,1010.3,1001.9,998.3,998.6,1001.0,1004.6,1007.6,1016.7,1016.7
29263,1994,1013.9,1012.7,1015.9,1006.0,1001.3,999.7,996.8,999.9,1005.8,1013.0,1009.4,1017.8
29263,1995,1016.6,1014.5,1011.9,1009.8,1004.1,997.6,996.4,1000.1,1006.3,1003.3,1008.2,1012.0
29263,1996,1018.5,1022.4,1017.2,1007.5,1005.5,1000.1,999.0,999.6,1003.4,1008.2,1018.9,1010.1
29263,1997,1010.9,1010.7,1011.1,1009.3,1005.2,998.5,997.8,996.0,1011.5,1011.8,1009.6,1011.7
29263,1998,1021.7,1009.4,1016.5,1001.4,1002.6,999.4,1000.0,1001.5,1002.4,1004.9,1014.8,1008.4
29263,1999,1017.6,1018.3,1014.9,1003.5,1006.2,998.8,999.4,999.2,1008.0,1009.4,1014.0,1013.6
29263,2000,1022.6,1014.5,1010.1,1004.5,1000.0,999.5,998.3,999.0,1003.6,1011.2,1016.9,1014.4
29263,2001,1017.6,1014.9,1009.5,1005.9,1000.5,995.1,996.6,1001.3,1005.7,1007.4,1012.9,1023.3
29263,2002,1006.3,1011.1,1003.6,1010.0,1003.5,997.3,1000.2,1000.0,1005.0,1012.7,1012.5,1020.5
29263,2003,1012.4,1011.6,1011.7,1007.1,1006.9,1001.4,998.5,1005.2,1006.2,1011.8,1013.8,1013.9
29263,2004,1018.7,1009.9,1009.7,1005.1,1003.1,1001.4,999.3,1001.3,1004.9,1007.1,1010.1,1021.2
29263,2005,1019.1,1024.1,1015.0,1005.1,1005.2,995.3,997.5,1001.3,1005.5,1007.4,1011.0,1029.1
29263,2006,1021.7,1020.2,1010.0,1007.0,1003.7,999.9,997.8,1000.4,1005.1,1007.1,1016.5,1009.7
29263,2007,1015.9,1008.3,1011.7,1009.8,996.7,996.7,997.2,1000.8,1005.5,1011.6,1014.0,1012.2
29263,2008,1026.1,1015.4,1009.1,1004.2,1005.8,996.9,995.2,998.6,1004.1,1008.0,1008.2,1016.7
29263,2009,1017.7,1015.9,1013.1,1006.7,1000.4,998.6,997.7,1001.9,1006.7,1010.1,1016.7,1015.3
29263,2010,1023.9,1019.4,1012.2,1011.3,1002.9,998.9,998.3,1002.1,1004.4,1008.7,1005.0,1017.2
29263,2011,1030.3,1013.1,1014.5,1005.7,1003.4,996.5,997.8,997.9,1010.4,1007.4,1010.8,1021.2
29263,2012,1026.0,1022.9,1013.6,1005.1,1003.8,1000.1,998.8,1000.2,1005.0,1009.6,1009.7,1024.4
29263,2013,1014.2,1015.7,1008.2,1006.4,998.8,998.2,996.8,998.9,1005.4,1007.5,1008.5,1010.6
29263,2014,1012.3,1018.9,1008.3,1005.4,1003.3,1002.5,996.1,1001.4,1005.2,1006.1,1008.8,1016.2
29263,2015,1010.4,1011.9,1008.7,1005.5,1002.6,1002.2,995.9,999.3,1005.6,1006.2,1016.8,1007.3
29263,2016,1031.8,1018.7,1011.1,1006.6,1002.9,1001.4,996.4,1004.0,1009.6,1016.0,1013.8,1008.8
29263,2017,1014.4,1014.9,1014.1,1003.6,1000.8,999.2,995.4,1001.9,1002.1,1012.2,1011.9,1018.2
29263,2018,1023.8,1020.5,1005.8,1005.1,998.9,997.9,999.1,999.8,1006.7,1008.2,1008.0,1022.4
29263,2019,1014.7,1018.1,1010.4,1003.7,1004.5,997.5,997.5,1000.9,1003.4,1007.5,1014.6,1012.9
29263,2020,1007.9,1013.6,1004.9,1011.6,1003.7,997.5,996.8,999.2,1005.3,1007.4,1015.2,1019.1
29263,2021,1021.7,1011.6,1005.1,1011.4,1002.8,998.9,997.4,1001.9,1005.3,1010.5,1006.5,1014.9
29263,2022,1016.0,1018.6,1006.9,1007.3,1003.7,995.2,995.2,999.6,1005.0,1011.4,1011.0,1021.1
29263,2023,1013.3,1017.6,1005.7,1006.1,1008.1,998.8,997.4,998.6,1005.3,1004.9,1016.0,1018.0
