WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
24507,1995,99.31,100.02,99.45,99.53,99.12,98.27,98.4,98.85,98.8,98.42,98.92,99.36
24507,1996,99.81,100.3,100.04,99.28,99.01,98.81,99.06,98.42,99.14,99.29,100.18,99.37
24507,1997,99.91,99.44,99.95,99.29,99.02,98.28,98.43,98.25,99.56,99.55,99.05,99.32
24507,1998,100.67,99.39,99.67,98.62,98.7,98.5,98.99,99.06,98.47,98.89,100.53,99.39
24507,1999,100.55,100.36,100.27,98.68,99.01,98.32,98.69,98.52,99.37,99.28,99.59,99.85
24507,2000,101.09,100.34,99.6,98.61,98.69,98.5,98.46,98.87,98.81,99.5,100.06,100.67
24507,2001,100.4,99.99,99.67,98.68,98.69,98.37,98.32,98.94,99.24,99.11,99.26,100.68
24507,2002,99.08,99.5,98.57,99.15,98.73,98.43,98.62,98.63,98.6,99.79,99.82,100.65
24507,2003,99.52,99.31,99.16,98.68,99.19,98.92,98.46,99.25,99.0,99.32,100.0,99.32
24507,2004,99.84,99.43,99.17,98.93,98.98,98.87,98.76,98.66,98.93,98.92,99.06,100.96
24507,2005,100.56,101.07,99.73,98.64,99.15,98.05,98.62,98.77,98.97,98.8,99.56,101.61
24507,2006,100.91,100.25,99.5,99.5,98.74,98.76,98.73,98.68,98.68,98.87,100.03,99.6
24507,2007,99.8,99.44,99.92,99.37,98.09,98.23,98.49,98.48,99.17,98.99,99.64,99.38
24507,2008,100.54,99.54,99.03,98.83,99.2,98.45,98.25,98.42,99.06,99.09,99.47,99.68
24507,2009,100.08,100.23,99.82,99.03,98.48,98.66,98.89,99.08,99.02,99.65,100.23,100.59
24507,2010,100.59,100.74,100.0,100.02,98.8,98.28,98.48,98.64,98.93,99.22,98.98,100.35
24507,2011,101.23,99.65,99.18,98.84,98.92,98.36,98.15,98.3,99.67,98.9,99.65,100.4
24507,2012,101.1,100.21,99.88,98.69,98.58,98.81,98.65,98.57,99.1,99.73,99.77,100.91
24507,2013,100.06,99.8,99.56,99.18,98.3,98.36,98.67,98.69,98.83,98.81,99.0,99.5
24507,2014,99.85,100.15,99.26,98.56,98.62,98.75,98.34,98.57,98.76,99.13,98.88,99.9
24507,2015,99.37,99.45,98.74,99.02,98.92,98.66,98.28,98.49,99.19,99.1,100.27,99.39
24507,2016,101.29,100.16,99.43,99.4,98.66,99.09,98.69,98.97,99.83,100.19,100.08,99.16
24507,2017,99.92,99.77,99.29,98.32,98.56,98.56,98.39,98.67,98.81,99.44,99.78,100.05
24507,2018,100.36,100.35,98.85,98.7,98.39,98.68,98.69,98.64,99.27,99.09,99.06,100.13
24507,2019,99.41,99.88,99.23,98.41,98.71,98.47,98.65,99.08,98.7,99.0,99.73,99.7
24507,2020,98.82,99.72,98.36,99.74,99.14,98.28,98.4,99.01,99.21,99.04,99.5,99.98
24507,2021,100.66,99.83,98.7,99.57,98.8,98.32,98.32,98.9,99.31,98.91,99.05,100.13
24507,2022,100.15,100.53,98.9,98.92,98.78,98.27,98.27,98.31,98.81,99.27,99.43,99.97
24507,2023,100.22,99.85,98.44,98.82,99.26,98.35,98.5,98.83,99.1,98.53,100.02,100.61
