Year,Month,Precipitation,Relative Humidity,Sunshine Duration,Temperature,Water-Vapour Pressure,Adjusted Precipitation,Pressure,VPD
1980,12,5.0,85.0,,-29.9,0.5,8.9,102.24,0.0060120229243283835
1981,1,1.0,83.0,4.0,-30.4,0.5,15.6,101.14,0.006465053186242867
1981,2,6.0,83.0,44.0,-32.1,0.4,10.9,101.66,0.0054084044519443555
1981,3,9.0,85.0,175.0,-26.4,0.7,13.0,101.64,0.008602934236838257
1981,4,8.0,82.0,238.0,-16.5,1.5,11.1,100.3,0.02697966014591767
1981,5,14.0,79.0,283.0,-3.3,4.1,16.4,100.44,0.10158860225329835
1981,6,26.0,78.0,185.0,6.2,7.4,28.9,100.26,0.21596369038987107
1981,7,37.0,76.0,273.0,9.3,9.0,47.1,100.14,0.2910323032209331
1981,8,21.0,79.0,233.0,8.0,8.4,25.5,100.74,0.23325035918555093
1981,9,39.0,88.0,84.0,1.2,5.8,45.4,100.68,0.08283257387243326
1981,10,10.0,94.0,47.0,-10.2,2.9,8.4,101.48,0.015972104123052278
1981,11,16.0,86.0,13.0,-24.8,0.8,25.1,101.14,0.009425879588453097
1981,12,15.0,80.0,,-32.1,0.4,22.0,99.94,0.006358441879557544
1982,1,18.0,77.0,4.0,-37.4,0.2,30.1,,
1982,2,7.0,80.0,47.0,-31.6,0.4,15.7,,
1982,3,4.0,79.0,193.0,-31.0,0.4,9.7,,
1982,4,16.0,79.0,280.0,-18.0,1.6,24.3,100.75,0.027346391589677346
1982,5,21.0,85.0,315.0,-10.7,2.7,19.0,,
1982,6,22.0,83.0,237.0,2.7,6.2,24.4,,
1982,7,10.0,74.0,367.0,10.9,9.5,12.1,,
1982,8,20.0,80.0,214.0,7.6,8.2,22.7,,
1982,9,2.0,84.0,122.0,2.7,6.3,2.5,,
1982,10,14.0,92.0,54.0,-11.9,2.6,14.4,,
1982,11,15.0,88.0,10.0,-30.1,0.5,19.5,101.18,0.004708595710069333
1982,12,7.0,85.0,,-32.6,0.4,12.0,,
1983,1,11.0,82.0,4.0,-33.9,0.3,19.3,101.12,0.004725372186120274
1983,2,8.0,83.0,31.0,-31.3,0.4,16.0,101.28,0.005883744433640696
1983,3,1.0,82.0,203.0,-27.7,0.6,2.0,101.99,0.009048274595454743
1983,4,8.0,86.0,253.0,-21.7,1.0,11.2,101.22,0.012790806878346536
1983,5,8.0,84.0,261.0,-3.6,4.2,12.2,100.7,0.07547118210856568
1983,6,22.0,71.0,360.0,5.0,6.3,28.7,100.81,0.2619891903744097
1983,7,26.0,71.0,273.0,10.6,9.0,30.1,100.13,0.3836591467031816
1983,8,25.0,79.0,,9.6,9.4,28.2,100.28,0.25985547563801714
1983,9,19.0,83.0,109.0,2.0,6.0,26.9,,
1983,10,19.0,90.0,56.0,-14.3,2.0,22.0,101.01,0.018378332799797198
1983,11,5.0,84.0,,-27.2,0.6,10.8,100.57,0.008458341357071228
1983,12,19.0,81.0,,-31.7,0.4,32.9,,
1984,1,15.0,81.0,4.0,-31.0,0.4,27.6,101.75,0.00678768632207271
1984,2,1.0,77.0,54.0,-38.2,0.2,1.5,,
1984,3,5.0,78.0,194.0,-27.7,0.5,10.2,101.57,0.011057140686627415
1984,4,4.0,80.0,257.0,-19.5,1.3,6.7,101.23,0.02258955156495028
1984,5,21.0,85.0,229.0,-6.4,3.3,25.1,100.48,0.05568767358847443
1984,6,20.0,87.0,156.0,2.7,6.4,26.5,100.2,0.09987404136467071
1984,7,37.0,82.0,217.0,6.9,8.1,42.5,100.4,0.1854292262494246
1984,8,65.0,89.0,89.0,4.8,7.8,70.9,100.06,0.09797369323514604
1984,9,31.0,89.0,92.0,-1.1,5.1,39.4,100.54,0.06397801439783746
1984,10,22.8,93.0,35.0,-11.5,2.5,22.6,100.06,0.01658119921226614
1984,11,16.0,93.0,9.0,-21.0,1.3,18.0,100.94,0.00684384854574116
1984,12,11.0,81.0,,-35.1,0.3,16.6,100.62,0.004380793255009348
1985,1,12.5,83.0,0.0,-32.9,0.4,16.2,101.95,0.004968486929087291
1985,2,30.9,88.0,26.0,-27.3,0.7,28.7,101.62,0.006282213305644699
1985,3,15.6,81.0,141.0,-28.0,0.6,13.9,100.44,0.009256825005014853
1985,4,6.0,83.0,289.0,-20.4,1.2,5.2,101.21,0.017613173096629325
1985,5,3.5,92.0,318.0,-9.0,3.1,2.4,100.68,0.02367473435451095
1985,6,35.6,82.0,334.0,5.2,7.2,39.5,100.61,0.16488408989998282
1985,7,50.2,81.0,239.0,9.5,9.7,53.1,100.17,0.23352413838170383
1985,8,59.5,85.0,167.0,5.0,7.4,61.2,100.41,0.13549353975537626
1985,9,37.9,91.0,42.0,0.9,6.1,33.8,100.85,0.060800336847191105
1985,10,12.4,86.0,52.0,-13.3,2.2,16.1,100.9,0.02819091265694132
1985,11,19.3,87.0,3.0,-23.1,1.0,23.7,100.6,0.010354914532247544
1985,12,21.7,82.0,,-28.1,0.6,28.4,101.57,0.008684246697182811
1986,1,7.2,78.0,0.0,-36.5,0.3,12.1,101.6,0.0043552436624258745
1986,2,7.9,81.0,19.0,-31.2,0.4,12.9,101.34,0.006645584617194927
1986,3,1.8,75.0,194.0,-27.9,0.5,3.7,101.06,0.012308308506629048
1986,4,1.8,80.0,336.0,-17.4,1.4,4.2,100.78,0.027559218166655186
1986,5,10.6,85.0,234.0,-6.1,3.4,13.4,100.35,0.057145097315419724
1986,6,7.7,73.0,259.0,7.4,7.6,12.2,99.87,0.2877851471575309
1986,7,16.7,75.0,248.0,7.8,7.8,18.6,100.59,0.27390927771659546
1986,8,5.4,77.0,270.0,6.2,7.1,7.9,100.53,0.2258005932149677
1986,9,9.8,84.0,62.0,-0.5,4.9,13.4,100.53,0.097802189705543
1986,10,29.9,90.0,35.0,-11.9,2.4,43.2,100.78,0.02285705708637989
1986,11,11.2,89.0,2.0,-26.3,0.8,17.0,100.87,0.006370864296928153
1986,12,2.8,85.0,,-32.8,0.4,6.2,101.37,0.004429869391135228
1987,1,12.8,87.0,0.0,-32.8,0.4,12.4,101.22,0.0038389892716062593
1987,2,3.3,89.0,55.0,-35.8,0.3,4.8,101.53,0.0023510313438053557
1987,3,4.8,89.0,195.0,-29.2,0.5,7.2,101.29,0.004738720912086818
1987,4,4.7,89.0,306.0,-20.2,1.2,2.4,101.32,0.011618598025274499
1987,5,16.4,92.0,144.0,-7.3,3.4,16.6,100.22,0.027468332800833717
1987,6,32.6,79.0,242.0,5.2,6.9,38.4,100.12,0.19233327645096243
1987,7,12.0,70.0,374.0,12.6,10.0,14.7,100.28,0.4530191287840686
1987,8,31.7,81.0,163.0,7.9,8.7,34.5,100.69,0.20960097443468417
1987,9,23.8,89.0,81.0,-0.3,5.4,23.5,100.73,0.06836477433774202
1987,10,18.0,90.0,60.0,-15.0,2.2,17.2,100.31,0.017227207993773003
1987,11,5.0,82.0,12.0,-29.9,0.5,7.9,101.51,0.007212316930331232
1987,12,13.3,82.0,,-37.1,0.3,14.6,100.85,0.0033345824607599796
1988,1,15.5,82.0,0.0,-34.5,0.3,15.8,100.51,0.004428555290967206
1988,2,10.7,82.0,11.0,-31.7,0.4,16.2,101.35,0.005973028792369845
1988,3,1.4,81.0,213.0,-26.1,0.7,4.0,101.19,0.011229827961809428
1988,4,2.6,78.0,340.0,-15.7,1.6,2.8,100.5,0.035526212907172006
1988,5,3.7,88.0,309.0,-7.4,3.2,5.6,101.33,0.04086374795516334
1988,6,26.1,77.0,353.0,5.3,6.7,30.6,100.36,0.21213829023672381
1988,7,60.9,76.0,324.0,13.0,11.2,65.5,99.98,0.3719971767609076
1988,8,72.7,87.0,102.0,5.4,7.8,76.9,100.23,0.12073537153612068
1988,9,21.9,79.0,141.0,3.2,6.1,29.1,100.27,0.16715958203540104
1988,10,30.9,87.0,69.0,-11.3,2.5,34.7,100.2,0.03135300631650831
1988,11,5.5,85.0,2.0,-25.2,0.7,8.5,101.06,0.009703409462966994
1988,12,3.1,83.0,,-30.8,0.5,5.9,100.94,0.0061998069418171195
1989,1,14.1,81.0,0.0,-35.6,0.3,9.5,100.63,0.0041489422993700315
1989,2,14.0,82.0,40.0,-29.9,0.5,10.3,100.2,0.007208529453193828
1989,3,2.6,86.0,193.0,-23.7,0.9,2.6,101.12,0.010513192650593084
1989,4,0.2,80.0,364.0,-19.3,1.2,1.7,101.11,0.02302399239700048
1989,5,2.1,83.0,295.0,-6.4,3.4,4.7,100.72,0.06311877124367687
1989,6,65.2,76.0,244.0,6.9,7.6,75.7,100.05,0.2472100524269314
1989,7,29.0,75.0,268.0,9.7,9.0,31.4,99.89,0.311395326444448
1989,8,27.4,79.0,229.0,6.8,7.7,30.9,99.9,0.2148176854563274
1989,9,29.9,91.0,76.0,3.2,7.1,32.9,100.13,0.07163646926426315
1989,10,18.8,87.0,36.0,-13.4,2.1,25.4,100.61,0.025936915107684283
1989,11,11.8,83.0,5.0,-26.5,0.7,15.2,101.04,0.009649656282660561
1989,12,8.0,80.0,,-28.0,0.5,13.7,101.43,0.009747895010678465
1990,1,6.2,77.0,0.0,-34.0,0.3,9.3,101.57,0.005974499804895072
1990,2,9.2,77.0,41.0,-33.9,0.3,10.0,101.34,0.006038508152384176
1990,3,11.1,78.0,162.0,-19.6,1.1,17.8,100.27,0.024602612969180176
1990,4,10.6,79.0,231.0,-13.8,1.8,14.1,100.45,0.04039366931635496
1990,5,18.8,69.0,347.0,1.7,4.8,29.3,99.86,0.22174111404792957
1990,6,66.5,72.0,285.0,7.6,7.4,73.6,100.31,0.302593843712085
1990,7,116.3,78.0,196.0,9.4,9.1,127.7,100.05,0.2685732004452942
1990,8,13.3,83.0,166.0,8.3,9.0,14.2,100.34,0.19268499439148223
1990,9,34.2,86.0,58.0,0.4,5.4,43.1,101.11,0.09123095985504459
1990,10,20.5,83.0,57.0,-12.1,2.2,29.8,100.36,0.038156330092212476
1990,11,23.7,79.0,4.0,-26.3,0.7,25.2,100.57,0.012161096054206857
1990,12,6.0,79.0,,-34.6,0.3,11.4,100.9,0.005111931963546864
1991,1,3.0,81.0,0.0,-33.1,0.3,5.4,101.99,0.005435924294418713
1991,2,7.0,80.0,45.0,-34.7,0.3,12.4,101.66,0.004817618775027125
1991,3,20.0,81.0,164.0,-31.4,0.5,22.4,101.27,0.006507118084123957
1991,4,5.3,79.0,247.0,-17.1,1.4,9.0,100.44,0.029759744521663148
1991,5,7.7,84.0,247.0,-3.7,4.0,9.5,100.38,0.07482556860543599
1991,6,83.3,83.0,167.0,5.6,7.6,94.7,100.23,0.16009227049755304
1991,7,5.6,66.0,564.0,16.3,12.3,7.5,100.61,0.6522383561288605
1991,8,39.9,81.0,197.0,12.7,12.1,42.6,100.23,0.2887946597254669
1991,9,18.7,88.0,84.0,1.0,5.9,24.9,100.92,0.08165532237050643
1991,10,10.0,86.0,76.0,-10.6,2.5,14.6,100.26,0.03594661855910475
1991,11,13.4,86.0,1.0,-22.5,1.0,17.0,101.07,0.011829786541946857
1991,12,15.0,83.0,,-27.6,0.6,19.7,100.7,0.008628765239727186
1992,1,3.3,79.0,0.0,-36.9,0.2,5.4,100.95,0.003977272152155707
1992,2,5.4,82.0,32.0,-32.4,0.3,9.3,100.96,0.005545795687420401
1992,3,4.5,82.0,190.0,-28.2,0.6,8.2,101.2,0.008594458542737035
1992,4,11.4,88.0,199.0,-18.7,1.4,12.1,101.37,0.014627849822368477
1992,5,21.6,86.0,181.0,-6.2,3.5,16.7,100.25,0.052875396198090174
1992,6,14.7,77.0,187.0,3.7,6.1,16.0,100.33,0.18966105639961706
1992,7,28.5,78.0,291.0,10.3,9.8,29.9,100.09,0.2852802412618085
1992,8,62.3,87.0,96.0,3.9,7.1,67.3,100.41,0.10872254714223717
1992,9,7.8,87.0,83.0,-0.2,5.3,8.8,101.32,0.08148355567885435
1992,10,14.9,88.0,42.0,-14.4,2.0,15.5,100.23,0.0218456608023464
1992,11,13.7,88.0,0.0,-28.7,0.6,14.3,101.08,0.005442589355022773
1992,12,3.6,84.0,,-31.9,0.4,2.7,100.8,0.005197278957440831
1993,1,8.2,83.0,0.0,-34.5,0.4,13.2,100.51,0.004182524441469028
1993,2,11.5,84.0,19.0,-32.2,0.4,13.3,100.96,0.005035236126071742
1993,3,8.5,82.0,128.0,-29.4,0.6,11.2,100.75,0.007593887503163824
1993,4,7.4,83.0,304.0,-17.4,1.5,10.0,101.59,0.023432943991107402
1993,5,13.9,86.0,357.0,-5.5,3.7,16.5,100.64,0.05616626841279215
1993,6,6.4,76.0,344.0,7.8,8.2,9.1,100.62,0.2629555424749118
1993,7,37.2,80.0,258.0,10.0,10.0,41.0,100.08,0.25419326164889333
1993,8,35.9,87.0,161.0,5.7,8.0,37.4,100.71,0.12329512957381106
1993,9,7.1,83.0,107.0,0.4,5.5,10.3,101.07,0.11077897087692168
1993,10,24.3,89.0,55.0,-13.3,2.2,32.2,100.45,0.022146006148983294
1993,11,19.7,82.0,1.0,-28.0,0.6,16.9,100.72,0.00877060844631676
1993,12,3.0,82.0,,-38.5,0.2,5.2,101.54,0.002855260104156751
1994,1,10.7,82.0,0.0,-32.8,0.4,14.3,101.48,0.005316077688545681
1994,2,13.4,84.0,24.0,-28.4,0.6,18.0,101.81,0.007486224353626343
1994,3,4.9,81.0,204.0,-29.7,0.5,6.5,101.94,0.0077741077856794405
1994,4,4.8,81.0,351.0,-19.7,1.1,7.0,101.45,0.02105535072722546
1994,5,10.0,82.0,377.0,-5.8,3.4,14.3,100.44,0.07037090792949946
1994,6,23.2,72.0,341.0,5.3,6.4,34.3,100.39,0.25825789883015693
1994,7,12.9,71.0,325.0,10.0,8.5,15.2,100.28,0.36860486482986476
1994,8,39.6,86.0,96.0,5.1,7.6,42.7,99.91,0.12732361888861365
1994,9,8.5,86.0,116.0,2.9,6.4,9.3,100.79,0.10911576997533945
1994,10,21.7,91.0,36.0,-10.3,2.7,25.7,100.31,0.023734876014023826
1994,11,18.5,85.0,0.0,-25.0,0.8,19.5,100.3,0.00989629015377358
1994,12,21.9,83.0,,-31.9,0.4,19.0,101.1,0.005522773176244548
1995,1,5.1,79.0,0.0,-35.1,0.3,9.9,100.95,0.004842570141056549
1995,2,13.2,84.0,44.0,-25.0,0.7,17.8,101.7,0.010561969951892784
1995,3,7.5,86.0,140.0,-27.5,0.6,11.7,101.35,0.007180726722895291
1995,4,4.7,89.0,284.0,-20.7,1.2,5.2,101.35,0.011072636850258374
1995,5,4.2,84.0,312.0,-4.3,3.9,3.7,100.74,0.07112181192032924
1995,6,8.8,72.0,338.0,8.7,8.0,10.6,100.31,0.32608053636594225
1995,7,12.1,77.0,262.0,10.5,9.8,15.6,100.09,0.30225557039734174
1995,8,60.6,77.0,283.0,10.1,9.5,67.8,100.33,0.2943099727666457
1995,9,42.1,88.0,109.0,3.5,6.9,45.4,100.2,0.09756372585583184
1995,10,13.6,88.0,52.0,-10.2,2.8,18.8,100.71,0.03193434790365779
1995,11,23.3,88.0,11.0,-21.1,1.1,33.9,100.8,0.011618703422204377
1995,12,11.3,86.0,,-29.3,0.5,12.0,101.13,0.005968690900529233
1996,1,21.0,86.0,0.0,-32.3,0.4,22.1,101.05,0.004359545690030608
1996,2,12.4,88.0,12.0,-30.1,0.5,14.1,100.38,0.004707085481204382
1996,3,15.0,86.0,153.0,-29.3,0.6,19.0,100.87,0.005968068711255471
1996,4,0.6,88.0,348.0,-18.9,1.3,0.7,101.76,0.014354684348885427
1996,5,18.3,88.0,240.0,-5.1,3.9,27.0,100.64,0.049821002471140186
1996,6,38.1,86.0,209.0,1.4,5.9,44.1,100.52,0.09803155562843091
1996,7,41.8,83.0,242.0,7.3,8.5,47.6,100.36,0.17999244359032307
1996,8,32.4,82.0,228.0,7.4,8.6,39.7,100.13,0.1918734364460336
1996,9,13.1,91.0,53.0,-1.9,5.0,13.5,101.36,0.0489874421861225
1996,10,19.1,88.0,66.0,-11.8,2.5,23.9,100.88,0.027677650054228925
1996,11,28.6,81.0,2.0,-25.3,0.8,22.7,100.81,0.012167397331990806
1996,12,16.2,74.0,,-33.6,0.3,24.9,101.05,0.007048645633747273
1997,1,7.8,76.0,,-33.7,0.3,13.9,101.79,0.006438963669020643
1997,2,12.3,77.0,40.0,-31.0,0.4,17.8,100.9,0.008213873438149968
1997,3,5.3,76.0,192.0,-29.0,0.5,10.9,101.63,0.010556182527946302
1997,4,8.1,,266.0,-17.6,,11.0,,
1997,5,6.2,76.0,203.0,-7.3,2.9,14.0,100.94,0.08242879498630828
1997,6,11.7,78.0,320.0,5.9,7.5,15.6,100.09,0.21151973441657934
1997,7,15.7,69.0,442.0,11.9,9.5,17.2,100.24,0.4470492992156858
1997,8,48.3,81.0,153.0,8.2,8.8,52.0,100.2,0.21388646068701622
1997,9,35.3,92.0,49.0,-0.5,5.5,45.7,100.42,0.04889893767549447
1997,10,16.8,90.0,48.0,-10.2,2.6,25.0,100.92,0.026614197573301218
1997,11,9.8,86.0,4.0,-28.6,0.7,10.9,100.43,0.006413670347976068
1997,12,5.0,81.0,,-36.0,0.3,8.0,101.05,0.003972326767040648
1998,1,9.0,81.0,,-32.5,0.4,8.2,102.0,0.005794500705845588
1998,2,5.2,80.0,21.0,-33.6,0.3,7.3,101.15,0.005422252496274073
1998,3,15.7,80.0,164.0,-31.4,0.4,17.9,100.7,0.006848032726323415
1998,4,12.7,82.0,268.0,-21.0,1.0,9.0,100.74,0.017597056425844346
1998,5,0.4,83.0,351.0,-9.7,2.8,1.1,100.55,0.047289768369475405
1998,6,14.2,70.0,327.0,7.0,6.9,17.4,100.52,0.31118905939554986
1998,7,23.9,71.0,346.0,10.2,8.8,27.0,100.66,0.3736177804919353
1998,8,37.6,84.0,108.0,4.8,7.2,43.2,100.46,0.1425262402902593
1998,9,17.6,86.0,46.0,0.7,5.7,18.9,99.89,0.09319340603239135
1998,10,20.3,85.0,58.0,-14.2,2.1,22.4,100.99,0.02782128149183924
1998,11,20.4,81.0,,-23.7,1.0,28.7,101.72,0.014271336595890229
1998,12,4.7,76.0,,-35.3,0.3,7.9,101.34,0.005416277135044282
1999,1,1.7,77.0,,-35.4,0.3,3.9,101.75,0.005135295444753704
1999,2,2.8,76.0,22.0,-38.0,0.2,3.6,101.37,0.0040249470514195414
1999,3,7.6,76.0,194.0,-32.6,0.4,7.1,101.91,0.007241760360475916
1999,4,1.5,77.0,351.0,-22.3,0.9,3.5,101.06,0.019818419309477683
1999,5,28.1,74.0,252.0,-5.5,3.2,44.5,100.73,0.10431254879489349
1999,6,13.1,66.0,311.0,7.5,7.0,18.8,100.11,0.3649104909050689
1999,7,22.4,78.0,237.0,7.8,8.3,25.7,100.4,0.24102486171841264
1999,8,18.2,78.0,224.0,7.2,7.6,20.7,100.19,0.2313292712001389
1999,9,31.2,84.0,55.0,0.8,5.6,36.9,100.29,0.10729265362110518
1999,10,20.1,88.0,36.0,-10.2,2.7,23.2,101.01,0.031938189595520194
1999,11,20.7,81.0,2.0,-27.9,0.6,33.5,100.46,0.009352064138780251
1999,12,15.2,79.0,,-30.1,0.5,12.2,101.62,0.008241496087903841
2000,1,24.7,78.0,,-35.4,0.3,20.4,102.02,0.004912553331247894
2000,2,30.7,79.0,42.0,-30.3,0.5,32.7,101.69,0.008071767413267521
2000,3,13.3,78.0,168.0,-27.2,0.6,21.5,101.45,0.011634323657310743
2000,4,5.9,77.0,329.0,-17.2,1.4,8.6,100.95,0.03229626831122087
2000,5,10.9,75.0,345.0,-5.1,3.4,20.1,100.74,0.10379791738358346
2000,6,27.2,70.0,292.0,6.9,7.0,41.5,99.73,0.30897951878436725
2000,7,69.8,78.0,272.0,9.9,9.5,76.2,100.35,0.27777091270794674
2000,8,12.6,77.0,188.0,6.2,7.2,18.8,100.79,0.22582021016079035
2000,9,37.8,81.0,87.0,1.1,5.4,50.8,100.23,0.1301918375344312
2000,10,24.6,83.0,48.0,-10.6,2.5,37.8,100.55,0.04365454229218868
2000,11,13.9,81.0,12.0,-25.8,0.7,16.3,101.68,0.011576278308547176
2000,12,5.8,78.0,,-28.7,0.6,8.8,101.96,0.009981601017569647
2001,1,8.4,74.0,,-34.4,0.3,15.5,101.8,0.006469568337728757
2001,2,6.2,71.0,23.0,-32.3,0.4,12.2,101.44,0.009031899582449054
2001,3,2.9,71.0,225.0,-28.6,0.5,8.4,101.76,0.013292546317761132
2001,4,8.3,72.0,285.0,-16.8,1.4,11.6,100.5,0.04081143904901666
2001,5,21.6,80.0,157.0,-4.3,3.7,27.3,100.37,0.08888907466503498
2001,6,9.2,70.0,377.0,5.0,6.2,17.2,100.6,0.2710042844271222
2001,7,7.3,66.0,440.0,15.1,11.5,9.5,100.23,0.603931854416011
2001,8,41.6,80.0,142.0,5.9,7.4,46.5,100.44,0.1923131593924382
2001,9,48.7,88.0,76.0,-2.2,4.7,55.8,100.29,0.06367090667635361
2001,10,26.2,85.0,28.0,-12.6,2.2,37.7,101.06,0.03218877203311604
2001,11,22.4,79.0,14.0,-24.0,0.8,29.4,100.4,0.015304192590399404
2001,12,8.9,73.0,,-31.6,0.4,12.2,101.27,0.009054226905633917
2002,1,6.5,67.0,,-35.9,0.2,8.9,101.27,0.006975751718826485
2002,2,13.1,64.0,24.0,-39.3,0.2,20.2,100.97,0.00521953735167636
2002,3,27.4,67.0,134.0,-23.7,0.7,38.5,100.73,0.02477722209370388
2002,4,6.2,64.0,282.0,-17.9,1.1,10.9,100.91,0.047327215641100207
2002,5,8.4,66.0,259.0,-6.9,2.6,12.9,100.36,0.12087370425472355
2002,6,2.7,53.0,349.0,7.1,5.0,5.0,100.36,0.49085731903303575
2002,7,18.3,63.0,274.0,10.3,8.0,21.5,100.12,0.4797943069304903
2002,8,11.7,73.0,230.0,10.9,9.6,14.8,100.56,0.3644565502145891
2002,9,15.6,80.0,98.0,1.1,5.3,19.7,100.02,0.13703442214823425
2002,10,21.8,85.0,31.0,-10.2,2.6,27.6,101.78,0.039935062422458784
2002,11,6.8,79.0,3.0,-22.3,1.0,9.7,101.55,0.01809863349355907
2002,12,49.4,75.0,,-30.8,0.5,21.1,101.26,0.009118532978774033
2003,1,12.9,73.0,,-32.8,0.4,20.5,101.11,0.007972933781484028
2003,2,9.4,73.0,58.0,-34.4,0.3,5.6,101.48,0.00671753616330029
2003,3,5.7,71.0,202.0,-24.3,0.7,9.1,101.07,0.020520341248645914
2003,4,6.7,72.0,282.0,-16.7,1.3,8.7,100.3,0.041191589934148176
2003,5,16.4,77.0,295.0,-4.9,3.4,24.6,100.41,0.09712793415035076
2003,6,36.2,78.0,167.0,3.5,6.2,42.2,100.01,0.1788554737188397
2003,7,37.2,73.0,342.0,11.8,10.2,41.0,100.35,0.3868190691643081
2003,8,6.1,79.0,209.0,8.6,9.1,7.3,100.77,0.24294802607478772
2003,9,16.5,89.0,34.0,3.3,7.0,16.3,100.52,0.08818848792731737
2003,10,30.6,90.0,53.0,-10.2,2.8,29.0,100.46,0.02660928874481039
2003,11,16.2,81.0,,-23.5,1.0,23.7,101.31,0.014553565330939933
2003,12,10.6,74.0,,-33.3,0.3,15.4,100.31,0.0072765035216855595
2004,1,4.1,69.0,,-32.4,0.3,10.0,101.89,0.009554654095242882
2004,2,7.5,69.0,44.0,-34.0,0.3,12.5,101.83,0.008053425964585654
2004,3,9.9,72.0,191.0,-26.9,0.6,12.9,101.26,0.015264117805134855
2004,4,15.4,75.0,246.0,-19.8,1.1,21.9,100.92,0.02743456987871354
2004,5,16.0,76.0,313.0,-7.0,2.9,16.3,100.73,0.08459823523811844
2004,6,6.3,75.0,284.0,4.2,6.2,8.2,100.34,0.21353000108576603
2004,7,7.4,78.0,239.0,9.5,9.3,9.3,100.28,0.27040631058313713
2004,8,16.0,82.0,219.0,8.2,8.9,16.8,100.33,0.20263808145855422
2004,9,25.8,88.0,62.0,1.2,6.0,35.8,100.59,0.08283008298062089
2004,10,27.9,88.0,31.0,-14.7,2.0,26.7,100.82,0.02125643387934595
2004,11,10.2,84.0,15.0,-25.7,0.7,13.4,100.31,0.009841467920623292
2004,12,16.9,79.0,,-31.6,0.4,17.9,101.76,0.007043559885090138
2005,1,9.8,75.0,,-35.0,0.3,12.6,101.64,0.005829459115856028
2005,2,3.3,75.0,64.0,-34.5,0.3,6.0,102.33,0.006155260541452899
2005,3,10.0,78.0,188.0,-26.9,0.6,14.1,101.02,0.01199208144691298
2005,4,1.6,76.0,374.0,-15.7,1.5,3.4,101.18,0.03876643743822779
2005,5,2.1,77.0,424.0,-4.0,3.8,3.4,100.95,0.10488527978775142
2005,6,5.8,72.0,425.0,8.6,8.0,7.8,100.04,0.3238516930614116
2005,7,22.0,74.0,304.0,12.2,10.7,25.1,100.11,0.38241186149266015
2005,8,28.9,86.0,132.0,8.4,9.4,30.4,100.01,0.15974442552450985
2005,9,15.5,89.0,99.0,2.1,6.3,16.0,100.44,0.08098081362894571
2005,10,10.3,89.0,72.0,-9.0,3.0,13.9,99.87,0.03254218617640958
2005,11,10.8,84.0,12.0,-19.9,1.2,15.3,101.58,0.01739527519458066
2005,12,14.4,81.0,,-28.1,0.6,17.4,102.04,0.009168431895717664
2006,1,7.1,78.0,,-33.3,0.3,6.8,101.88,0.006160918341577504
2006,2,13.0,77.0,62.0,-30.7,0.4,12.3,100.77,0.008475647486300763
2006,3,14.1,75.0,189.0,-29.4,0.5,23.2,101.28,0.010549307502648528
2006,4,2.2,72.0,311.0,-24.2,0.7,6.9,102.04,0.02001815401515203
2006,5,6.1,71.0,329.0,-4.5,3.3,9.7,100.5,0.12672055410050415
2006,6,28.5,69.0,335.0,7.1,6.9,33.8,100.26,0.32374613636540617
2006,7,24.3,78.0,211.0,9.2,9.2,26.8,100.29,0.265001887280907
2006,8,5.7,83.0,43.0,7.1,8.4,8.5,100.27,0.1775387970991108
2006,9,23.7,87.0,94.0,1.8,6.1,20.8,99.93,0.09365847161764462
2006,10,24.3,83.0,77.0,-10.5,2.7,34.1,100.49,0.04404438215730194
2006,11,50.0,78.0,13.0,-19.5,1.2,52.2,101.05,0.02484671353490199
2006,12,10.7,71.0,,-31.1,0.4,17.6,100.76,0.010247951935025215
2007,1,7.6,71.0,,-33.4,0.3,12.4,100.9,0.008031661349976658
2007,2,6.3,71.0,46.0,-33.6,0.3,8.5,101.02,0.007861856333054324
2007,3,11.5,74.0,186.0,-26.2,0.7,15.6,101.91,0.015217416201049938
2007,4,4.0,76.0,271.0,-13.6,1.7,7.1,101.08,0.047027038851210984
2007,5,2.8,75.0,369.0,-1.5,4.4,6.3,100.35,0.1406361721935988
2007,6,10.1,73.0,349.0,8.7,8.4,16.3,100.02,0.31440433144767166
2007,7,9.1,79.0,260.0,11.6,10.9,12.0,99.74,0.2968499010731176
2007,8,10.1,83.0,150.0,10.3,10.3,11.3,100.04,0.22044013925855976
2007,9,15.9,88.0,70.0,3.5,7.0,14.7,99.95,0.09755557488679922
2007,10,19.4,89.0,43.0,-9.6,2.9,22.4,100.35,0.030868902406687077
2007,11,34.4,85.0,6.0,-18.6,1.3,42.5,100.39,0.018451953186441036
2007,12,17.6,77.0,,-28.1,0.6,21.0,101.22,0.011094980588397411
2008,1,8.0,73.0,,-34.3,0.3,12.5,100.9,0.006788797655382647
2008,2,7.4,74.0,77.0,-33.5,0.3,7.9,100.91,0.007124162790014429
2008,3,11.0,77.0,194.0,-23.0,0.9,13.2,101.16,0.018505366913496316
2008,4,15.9,79.0,310.0,-20.3,1.1,20.2,100.85,0.021964612674738496
2008,5,3.3,80.0,223.0,-1.5,4.5,7.8,100.98,0.11253736491616362
2008,6,22.0,77.0,275.0,3.7,6.3,26.7,100.37,0.1896635915291056
2008,7,21.0,75.0,301.0,9.4,8.9,24.4,100.15,0.30520701827585106
2008,8,2.5,76.0,356.0,12.9,11.2,3.7,100.43,0.36962739378666276
