WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
24959,1984,17.0,98.0,197.0,254.0,337.0,333.0,389.0,282.0,205.0,117.0,78.0,20.0
24959,1985,6.0,100.0,196.0,240.0,303.0,346.0,341.0,273.0,174.0,101.0,69.0,8.0
24959,1986,9.0,87.0,198.0,243.0,319.0,361.0,348.0,249.0,166.0,119.0,88.0,6.0
24959,1987,3.0,88.0,242.0,276.0,272.0,318.0,352.0,312.0,160.0,68.0,43.0,2.0
24959,1988,7.0,79.0,263.0,283.0,248.0,297.0,352.0,314.0,188.0,103.0,59.0,15.0
24959,1989,14.0,93.0,207.0,279.0,240.0,277.0,391.0,264.0,188.0,138.0,59.0,12.0
24959,1990,10.0,60.0,187.0,310.0,310.0,418.0,318.0,370.0,194.0,96.0,65.0,15.0
24959,1991,36.0,76.0,261.0,335.0,277.0,299.0,343.0,241.0,203.0,120.0,67.0,8.0
24959,1992,3.0,66.0,211.0,287.0,262.0,349.0,308.0,328.0,137.0,102.0,24.0,0.0
24959,1993,5.0,98.0,214.0,311.0,234.0,376.0,358.0,282.0,163.0,93.0,60.0,10.0
24959,1994,0.0,110.0,273.0,268.0,284.0,287.0,271.0,298.0,140.0,99.0,73.0,5.0
24959,1995,21.0,124.0,240.0,300.0,357.0,358.0,315.0,296.0,181.0,85.0,94.0,12.0
24959,1996,11.0,82.0,267.0,301.0,220.0,329.0,382.0,189.0,143.0,112.0,86.0,5.0
24959,1997,12.0,108.0,257.0,332.0,,,,,,,,
24959,1998,,,,266.0,317.0,409.0,404.0,346.0,129.0,156.0,66.0,7.0
24959,1999,28.0,98.0,312.0,286.0,313.0,,,,158.0,41.0,38.0,12.0
24959,2000,10.0,162.0,288.0,278.0,239.0,321.0,316.0,299.0,129.0,150.0,64.0,5.0
24959,2001,23.0,81.0,264.0,277.0,260.0,372.0,373.0,275.0,163.0,116.0,55.0,4.0
24959,2002,31.0,74.0,264.0,300.0,320.0,340.0,332.0,231.0,157.0,90.0,75.0,9.0
24959,2003,12.0,98.0,234.0,278.0,284.0,341.0,346.0,283.0,144.0,96.0,94.0,20.0
24959,2004,26.0,85.0,261.0,,274.0,323.0,,239.0,201.0,95.0,59.0,3.0
24959,2005,19.0,102.0,306.0,270.0,295.0,319.0,312.0,202.0,218.0,73.0,44.0,19.0
24959,2006,7.0,127.0,275.0,256.0,276.0,379.0,353.0,190.0,118.0,126.0,54.0,11.0
24959,2007,21.0,80.0,260.0,306.0,317.0,325.0,280.0,322.0,190.0,72.0,78.0,22.0
24959,2008,23.0,114.0,191.0,280.0,352.0,425.0,338.0,253.0,178.0,76.0,61.0,18.0
24959,2009,25.0,86.0,209.0,326.0,259.0,380.0,374.0,286.0,116.0,63.0,72.0,21.0
24959,2010,35.0,98.0,293.0,327.0,216.0,305.0,374.0,281.0,163.0,101.0,60.0,4.0
24959,2011,28.0,53.0,255.0,336.0,366.0,324.0,339.0,297.0,169.0,93.0,66.0,18.0
24959,2012,35.0,128.0,258.0,251.0,285.0,377.0,351.0,223.0,215.0,103.0,87.0,34.0
24959,2013,9.0,124.0,265.0,305.0,308.0,304.0,271.0,299.0,175.0,118.0,103.0,25.0
24959,2014,9.0,85.0,219.0,288.0,309.0,351.0,336.0,250.0,145.0,114.0,67.0,5.0
24959,2015,42.0,153.0,220.0,312.0,301.0,288.0,399.0,246.0,232.0,96.0,79.0,18.0
24959,2016,30.0,116.0,227.0,324.0,253.0,293.0,286.0,250.0,258.0,103.0,47.0,4.0
24959,2017,21.0,137.0,239.0,268.0,280.0,414.0,304.0,239.0,135.0,84.0,66.0,7.0
24959,2018,17.0,100.0,265.0,288.0,328.0,331.0,276.0,234.0,202.0,59.0,72.0,14.0
24959,2019,28.0,120.0,271.0,318.0,269.0,423.0,357.0,179.0,155.0,63.0,67.0,9.0
24959,2020,34.0,89.0,231.0,334.0,302.0,410.0,320.0,304.0,216.0,93.0,61.0,
