WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
23219,1988,8.0,68.0,115.0,187.0,141.0,338.0,308.0,216.0,89.0,35.0,9.0,0.0
23219,1989,1.0,43.0,101.0,271.0,242.0,313.0,228.0,216.0,85.0,13.0,9.0,0.0
23219,1990,2.0,44.0,127.0,257.0,175.0,343.0,324.0,173.0,73.0,62.0,18.0,0.0
23219,1991,0.0,34.0,164.0,138.0,230.0,317.0,219.0,145.0,95.0,15.0,0.0,0.0
23219,1992,,46.0,77.0,302.0,139.0,126.0,253.0,111.0,75.0,33.0,2.0,0.0
23219,1993,2.0,20.0,83.0,130.0,196.0,387.0,399.0,110.0,45.0,20.0,3.0,0.0
23219,1994,0.0,66.0,92.0,95.0,113.0,289.0,302.0,157.0,0.0,32.0,22.0,0.0
23219,1995,,15.0,121.0,208.0,181.0,190.0,194.0,122.0,75.0,45.0,15.0,0.0
23219,1996,,34.0,147.0,222.0,236.0,178.0,185.0,61.0,76.0,36.0,12.0,0.0
23219,1997,1.0,65.0,135.0,159.0,174.0,208.0,185.0,159.0,153.0,32.0,21.0,
23219,1998,6.0,78.0,123.0,191.0,216.0,256.0,330.0,134.0,37.0,65.0,12.0,
23219,1999,7.0,78.0,174.0,213.0,123.0,178.0,232.0,106.0,86.0,33.0,17.0,
23219,2000,,42.0,164.0,143.0,293.0,339.0,362.0,82.0,84.0,13.0,4.0,
23219,2001,8.0,87.0,172.0,188.0,156.0,267.0,190.0,183.0,161.0,50.0,12.0,
23219,2002,4.0,35.0,139.0,185.0,130.0,191.0,195.0,53.0,59.0,20.0,,
23219,2003,,41.0,126.0,206.0,257.0,167.0,272.0,197.0,44.0,33.0,8.0,
23219,2004,3.0,59.0,176.0,233.0,218.0,196.0,389.0,101.0,78.0,43.0,6.0,
23219,2005,9.0,53.0,164.0,154.0,214.0,281.0,258.0,199.0,87.0,15.0,7.0,
23219,2006,7.0,68.0,124.0,205.0,199.0,276.0,102.0,116.0,99.0,21.0,18.0,
23219,2007,1.0,59.0,90.0,130.0,301.0,174.0,312.0,110.0,76.0,39.0,4.0,
23219,2008,,53.0,145.0,203.0,172.0,270.0,320.0,110.0,63.0,19.0,13.0,
23219,2009,8.0,48.0,133.0,211.0,134.0,190.0,291.0,142.0,91.0,18.0,8.0,
23219,2010,3.0,93.0,98.0,162.0,240.0,142.0,265.0,131.0,38.0,11.0,14.0,
23219,2011,1.0,89.0,91.0,49.0,275.0,271.0,202.0,101.0,152.0,39.0,9.0,
23219,2012,3.0,58.0,232.0,125.0,250.0,284.0,213.0,66.0,104.0,30.0,13.0,
23219,2013,,34.0,189.0,160.0,173.0,265.0,398.0,176.0,102.0,19.0,3.0,
23219,2014,3.0,78.0,47.0,161.0,93.0,192.0,181.0,199.0,54.0,33.0,13.0,
23219,2015,1.0,10.0,85.0,229.0,276.0,265.0,41.0,81.0,54.0,38.0,1.0,
23219,2016,4.0,31.0,166.0,,,,,,,,,
