WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
29838,1992,43.0,134.0,174.0,197.0,293.0,312.0,309.0,225.0,89,154.0,75,16
29838,1993,56.0,102.0,167.0,215.0,238.0,301.0,325.0,274.0,145,92.0,69,48
29838,1994,58.0,137.0,172.0,216.0,244.0,370.0,311.0,226.0,145,155.0,63,37
29838,1995,83.0,94.0,168.0,210.0,278.0,248.0,268.0,242.0,220,138.0,112,66
29838,1996,75.0,161.0,234.0,242.0,285.0,310.0,295.0,199.0,108,142.0,45,86
29838,1997,57.0,82.0,191.0,290.0,297.0,333.0,306.0,229.0,252,194.0,109,64
29838,1998,117.0,94.0,224.0,146.0,271.0,312.0,353.0,292.0,126,101.0,96,31
29838,1999,76.0,152.0,227.0,189.0,346.0,300.0,336.0,279.0,166,149.0,78,52
29838,2000,95.0,107.0,177.0,255.0,256.0,308.0,351.0,269.0,199,77.0,72,25
29838,2001,70.0,120.0,190.0,253.0,309.0,275.0,285.0,288.0,196,97.0,54,57
29838,2002,57.0,102.0,108.0,244.0,333.0,255.0,263.0,276.0,165,131.0,41,55
29838,2003,111.0,129.0,166.0,230.0,304.0,330.0,256.0,313.0,179,155.0,100,74
29838,2004,130.0,86.0,189.0,186.0,342.0,327.0,324.0,302.0,185,143.0,104,42
29838,2005,102.0,165.0,189.0,230.0,350.0,364.0,338.0,264.0,203,156.0,54,96
29838,2006,101.0,155.0,181.0,184.0,345.0,362.0,280.0,275.0,243,87.0,106,36
29838,2007,62.0,89.0,215.0,267.0,274.0,296.0,331.0,308.0,231,96.0,85,42
29838,2008,84.0,109.0,182.0,233.0,284.0,307.0,352.0,273.0,169,156.0,75,90
29838,2009,109.0,118.0,227.0,214.0,279.0,224.0,311.0,278.0,235,122.0,94,78
29838,2010,160.0,175.0,135.0,258.0,289.0,332.0,245.0,310.0,204,163.0,35,76
29838,2011,149.0,148.0,235.0,248.0,333.0,357.0,311.0,225.0,255,125.0,81,72
29838,2012,110.0,216.0,213.0,267.0,310.0,335.0,347.0,269.0,210,151.0,38,93
29838,2013,91.0,104.0,166.0,258.0,259.0,331.0,299.0,249.0,183,129.0,53,51
29838,2014,62.0,127.0,189.0,269.0,297.0,348.0,298.0,293.0,166,54.0,56,79
29838,2015,65.0,136.0,149.0,249.0,282.0,379.0,322.0,327.0,169,106.0,107,54
29838,2016,165.0,128.0,211.0,218.0,328.0,339.0,268.0,330.0,280,66.0,74,51
29838,2017,52.0,127.0,243.0,245.0,295.0,333.0,276.0,293.0,156,137.0,84,72
29838,2018,137.0,136.0,178.0,204.0,181.0,313.0,328.0,295.0,191,170.0,43,108
29838,2019,76.0,154.0,224.0,235.0,311.0,287.0,307.0,298.0,191,160.0,75,53
29838,2020,61.0,92.0,200.0,271.0,297.0,317.0,301.0,276.0,175,98.0,64,54
