Year,January,February,March,April,May,June,July,August,September,October,November,December
1958,-13.1,-10.7,-9.7,-0.5,5.8,12.5,14.5,14.5,8.2,3.5,0.4,-12.9
1959,-9.8,-5.3,-1.0,0.7,8.0,15.5,16.7,16.2,6.7,1.6,-2.7,-11.8
1960,-13.0,-13.2,-5.3,2.2,10.2,14.5,19.8,15.3,8.4,-0.6,-3.8,-4.7
1961,-7.0,-4.0,-2.5,-1.2,6.8,16.3,17.2,14.3,8.3,7.5,-1.0,-9.4
1962,-7.3,-8.3,-10.7,3.6,8.2,11.1,13.8,12.0,8.5,4.1,0.4,-10.9
1963,-15.1,-13.7,-12.9,1.8,12.4,12.1,15.9,15.3,12.0,4.0,-1.7,-8.7
1964,-6.2,-11.3,-7.9,0.6,8.4,13.5,16.6,14.1,8.4,5.4,-4.6,-6.6
1965,-8.2,-12.0,-5.8,1.1,5.0,14.4,14.2,13.4,11.0,2.8,-7.2,-6.8
1966,-20.8,-20.2,-9.6,-2.0,8.4,14.9,16.3,13.3,6.6,1.9,0.1,-10.0
1967,-15.1,-8.8,0.2,2.7,7.6,13.0,16.0,16.9,10.6,5.2,1.7,-13.9
1968,-21.3,-10.0,-3.1,0.7,6.4,15.4,13.3,14.5,7.5,-1.0,-3.8,-5.1
1969,-17.1,-15.2,-7.8,0.3,5.6,12.5,15.3,15.0,8.0,3.4,-1.5,-10.0
1970,-12.4,-15.2,-2.8,0.1,6.8,15.9,17.4,14.8,9.3,2.6,-4.8,-7.7
1971,-5.8,-12.1,-8.0,-1.0,6.7,12.2,15.4,14.4,7.5,1.3,-5.4,-8.4
1972,-12.6,-8.5,-4.9,1.1,6.9,16.1,20.1,16.9,8.7,2.9,-3.6,-0.0999999
1973,-7.9,-9.0,-4.2,2.2,9.2,15.8,18.9,13.9,5.7,-0.1,-6.3,-11.4
1974,-10.9,-2.8,-2.6,0.5,4.7,15.3,17.7,14.7,11.8,4.1,-1.7,-1.6
1975,-6.2,-3.8,-0.6,2.3,10.9,13.2,16.4,13.0,11.3,2.3,-1.7,-6.4
1976,-15.2,-11.9,-7.3,1.4,9.1,10.1,14.4,13.3,6.7,-1.3,-2.9,-6.2
1977,-9.9,-11.1,-4.1,1.5,8.7,13.9,16.1,13.4,7.5,1.0,-1.1,-9.2
1978,-11.2,-17.1,-4.3,-0.8,7.9,12.5,14.9,12.4,7.8,1.5,-3.6,-17.7
1979,-13.1,-12.7,-3.4,-1.7,10.5,14.3,15.6,14.9,8.7,1.0,-1.0,-6.6
1980,-12.0,-11.6,-7.9,1.8,6.4,17.5,15.5,13.5,9.0,3.0,-7.5,-9.1
1981,-6.8,-10.8,-9.2,-0.3,9.5,13.1,17.5,13.6,9.0,5.3,-1.9,-9.1
1982,-17.3,-8.0,-2.3,2.0,8.4,9.7,16.9,13.6,8.9,2.4,1.4,-4.0
1983,-6.3,-11.2,-4.3,3.2,9.9,13.1,17.4,13.4,10.5,3.5,-6.7,-7.9
1984,-8.9,-7.4,-5.9,3.4,12.6,14.0,16.1,13.1,8.6,3.9,-2.5,-7.4
1985,-22.1,-19.5,-3.5,-0.8,6.3,12.7,15.1,15.7,9.5,4.2,-4.2,-13.2
1986,-13.8,-14.6,-0.8,1.2,8.5,16.6,16.6,12.0,6.1,3.7,1.6,-13.9
1987,-19.7,-11.4,-7.4,0.5,7.6,13.5,14.2,11.5,8.2,6.0,-6.3,-11.3
1988,-9.2,-8.8,-3.7,-0.8,9.3,15.3,18.9,14.3,10.1,3.4,-7.1,-10.6
1989,-5.2,-3.2,0.5,3.6,10.8,16.7,16.6,14.5,10.2,2.5,-1.8,-9.2
1990,-11.9,-0.1,-1.8,3.9,7.4,12.2,15.2,14.4,7.1,2.7,-6.2,-4.3
1991,-10.7,-11.2,-5.7,1.1,7.1,13.5,16.1,15.0,7.7,4.8,1.6,-5.5
1992,-7.2,-5.1,-2.6,-1.3,9.9,14.6,14.7,13.9,12.0,-2.9,-6.7,-2.0
1993,-7.3,-6.4,-2.8,0.3,10.1,10.7,16.3,13.3,5.1,0.4,-7.8,-7.9
1994,-10.2,-15.9,-4.1,3.8,6.3,13.5,17.1,13.9,9.4,3.4,-4.4,-4.7
1995,-5.8,-4.1,-1.0,2.1,8.5,16.1,14.2,14.0,9.6,5.2,-6.1,-11.9
1996,-8.0,-13.5,-5.1,1.0,6.6,13.0,14.4,16.4,7.7,4.3,1.9,-7.8
1997,-10.8,-7.0,-3.5,-0.8,6.4,14.8,17.6,16.1,9.1,0.9,-3.7,-8.7
1998,-6.9,-15.9,-7.2,-1.9,8.2,13.7,16.8,12.8,9.7,4.2,-5.4,-7.4
1999,-13.6,-10.4,-3.7,4.3,5.0,18.5,17.1,13.0,10.6,5.2,-2.8,-6.1
2000,-7.8,-6.8,-2.3,3.9,9.0,14.4,17.4,13.9,8.7,6.5,0.1,-4.4
2001,-3.6,-12.0,-7.6,5.0,7.4,15.0,19.0,14.0,10.9,3.2,-4.5,-11.6
2002,-9.4,-4.2,-3.1,3.2,10.0,15.5,18.6,15.2,8.8,-0.8,-6.6,-12.9
2003,-16.7,-6.9,-2.2,0.4,10.5,10.8,20.0,14.9,10.3,3.2,-0.2,-4.6
2004,-11.0,-9.8,-2.7,1.5,8.1,13.0,17.2,15.2,10.9,3.4,-3.5,-4.8
2005,-5.1,-8.4,-8.5,2.1,8.6,14.7,18.1,16.1,10.7,5.3,1.7,-6.5
2006,-8.8,-13.5,-8.7,2.8,9.6,16.0,16.5,16.1,10.7,4.3,-3.0,-8.6
