Year,January,February,March,April,May,June,July,August,September,October,November,December
1926,72.0,113.0,203.0,201.0,241.0,228.0,231.0,201.0,154.0,160.0,75.0,47.0
1927,135.0,127.0,199.0,207.0,188.0,196.0,241.0,219.0,195.0,155.0,88.0,74.0
1928,72.0,139.0,203.0,214.0,218.0,256.0,276.0,234.0,195.0,169.0,86.0,89.0
1929,90.0,164.0,227.0,198.0,227.0,216.0,250.0,224.0,174.0,149.0,65.0,41.0
1930,74.0,101.0,218.0,194.0,234.0,252.0,242.0,225.0,155.0,160.0,54.0,39.0
1931,,111.0,170.0,212.0,205.0,267.0,145.0,234.0,155.0,160.0,68.0,52.0
1932,72.0,155.0,197.0,188.0,271.0,225.0,242.0,173.0,140.0,140.0,81.0,60.0
1933,,122.0,205.0,244.0,233.0,264.0,261.0,209.0,188.0,159.0,120.0,
1934,81.0,172.0,201.0,250.0,243.0,241.0,259.0,201.0,178.0,141.0,66.0,76.0
1935,119.0,156.0,,224.0,236.0,270.0,271.0,256.0,218.0,105.0,95.0,23.0
1936,68.0,118.0,216.0,242.0,238.0,271.0,232.0,208.0,179.0,138.0,85.0,54.0
1937,84.0,137.0,203.0,248.0,283.0,246.0,210.0,220.0,171.0,143.0,61.0,30.0
1938,74.0,136.0,242.0,203.0,256.0,164.0,267.0,211.0,168.0,149.0,74.0,36.0
1939,69.0,135.0,162.0,225.0,196.0,258.0,225.0,222.0,260.0,117.0,52.0,62.0
1940,47.0,146.0,204.0,193.0,222.0,192.0,217.0,228.0,160.0,162.0,65.0,50.0
1941,98.0,108.0,179.0,213.0,213.0,236.0,229.0,229.0,188.0,126.0,86.0,50.0
1942,69.0,132.0,178.0,194.0,234.0,250.0,218.0,252.0,173.0,113.0,82.0,38.0
1943,104.0,134.0,243.0,209.0,230.0,257.0,240.0,226.0,152.0,162.0,53.0,54.0
1944,107.0,123.0,177.0,225.0,202.0,284.0,175.0,239.0,147.0,145.0,70.0,33.0
1945,64.0,151.0,208.0,268.0,268.0,204.0,236.0,217.0,188.0,117.0,99.0,39.0
1946,66.0,124.0,201.0,219.0,255.0,243.0,236.0,214.0,113.0,142.0,96.0,24.0
1947,36.0,109.0,158.0,183.0,270.0,206.0,231.0,209.0,152.0,135.0,72.0,28.0
1948,70.0,124.0,215.0,186.0,218.0,255.0,231.0,200.0,156.0,143.0,106.0,53.0
1949,81.0,98.0,197.0,256.0,256.0,252.0,255.0,217.0,156.0,185.0,80.0,22.0
1950,85.0,147.0,201.0,233.0,303.0,256.0,288.0,190.0,200.0,104.0,72.0,18.0
1951,76.0,119.0,184.0,196.0,227.0,223.0,277.0,192.0,182.0,95.0,71.0,40.0
1952,54.0,90.0,234.0,214.0,219.0,214.0,236.0,225.0,190.0,124.0,86.0,44.0
1953,73.0,138.0,180.0,244.0,236.0,232.0,254.0,242.0,235.0,143.0,78.0,45.0
1954,67.0,135.0,208.0,230.0,266.0,303.0,235.0,246.0,173.0,150.0,43.0,15.0
1955,78.0,87.0,198.0,207.0,232.0,230.0,290.0,248.0,136.0,178.0,103.0,49.0
1956,44.0,122.0,219.0,181.0,240.0,277.0,289.0,238.0,186.0,130.0,57.0,28.0
1957,94.0,111.0,196.0,217.0,188.0,291.0,237.0,138.0,150.0,120.0,82.0,49.0
1958,42.0,95.0,,196.0,260.0,227.0,275.0,224.0,133.0,125.0,71.0,40.0
1959,52.0,115.0,,149.0,212.0,258.0,180.0,174.0,208.0,110.0,57.0,44.0
1960,58.0,113.0,,166.0,254.0,216.0,251.0,181.0,153.0,133.0,55.0,22.0
1961,46.0,91.0,,179.0,263.0,270.0,240.0,258.0,192.0,145.0,80.0,54.0
1962,97.0,115.0,176.0,210.0,206.0,183.0,212.0,180.0,164.0,153.0,93.0,54.0
1963,104.0,139.0,174.0,186.0,269.0,198.0,246.0,207.0,160.0,129.0,102.0,64.0
1964,91.0,133.0,212.0,208.0,266.0,259.0,280.0,204.0,223.0,162.0,87.0,29.0
1965,96.0,158.0,204.0,248.0,236.0,277.0,257.0,170.0,171.0,158.0,85.0,57.0
1966,91.0,118.0,190.0,215.0,253.0,328.0,189.0,252.0,235.0,143.0,96.0,45.0
1967,132.0,160.0,201.0,265.0,307.0,330.0,299.0,174.0,139.0,122.0,86.0,73.0
1968,90.0,,260.0,227.0,303.0,259.0,250.0,213.0,162.0,152.0,95.0,33.0
1969,71.0,146.0,230.0,198.0,294.0,337.0,300.0,184.0,172.0,,71.0,33.0
1970,88.0,130.0,215.0,,261.0,256.0,277.0,204.0,145.0,,106.0,66.0
1971,104.0,142.0,182.0,290.0,292.0,228.0,189.0,239.0,177.0,189.0,119.0,47.0
1972,66.0,150.0,212.0,253.0,253.0,287.0,209.0,207.0,195.0,103.0,90.0,47.0
1973,124.0,147.0,208.0,223.0,271.0,272.0,254.0,205.0,196.0,180.0,88.0,78.0
1974,98.0,140.0,216.0,251.0,280.0,,282.0,235.0,148.0,159.0,103.0,47.0
1975,113.0,131.0,211.0,176.0,309.0,254.0,267.0,231.0,,189.0,86.0,64.0
1976,79.0,124.0,196.0,,232.0,310.0,244.0,269.0,164.0,152.0,73.0,30.0
1977,68.0,107.0,183.0,203.0,256.0,295.0,218.0,271.0,241.0,178.0,74.0,72.0
1978,76.0,157.0,233.0,218.0,239.0,278.0,265.0,229.0,201.0,167.0,123.0,99.0
1979,76.0,144.0,200.0,232.0,247.0,319.0,259.0,245.0,186.0,139.0,83.0,92.0
1980,82.0,151.0,236.0,220.0,228.0,312.0,307.0,273.0,169.0,147.0,86.0,59.0
1981,125.0,122.0,207.0,258.0,289.0,244.0,252.0,214.0,173.0,168.0,83.0,69.0
1982,114.0,176.0,186.0,241.0,223.0,253.0,222.0,221.0,161.0,156.0,85.0,60.0
1983,81.0,153.0,219.0,199.0,249.0,226.0,179.0,242.0,187.0,157.0,119.0,79.0
1984,74.0,138.0,160.0,208.0,258.0,294.0,208.0,179.0,173.0,115.0,105.0,69.0
1985,80.0,129.0,196.0,211.0,293.0,160.0,214.0,169.0,192.0,130.0,88.0,44.0
1986,99.0,148.0,214.0,199.0,261.0,227.0,287.0,238.0,241.0,152.0,68.0,92.0
1987,89.0,155.0,212.0,212.0,287.0,244.0,283.0,210.0,155.0,154.0,87.0,72.0
1988,98.0,116.0,217.0,242.0,248.0,207.0,206.0,199.0,193.0,145.0,102.0,59.0
1989,114.0,180.0,199.0,244.0,288.0,278.0,202.0,225.0,187.0,140.0,109.0,109.0
1990,115.0,127.0,247.0,227.0,311.0,271.0,200.0,186.0,164.0,164.0,113.0,77.0
1991,121.0,123.0,205.0,239.0,246.0,247.0,254.0,208.0,147.0,141.0,73.0,67.0
1992,92.0,130.0,205.0,185.0,277.0,268.0,268.0,228.0,130.0,180.0,77.0,48.0
1993,109.0,133.0,185.0,249.0,262.0,295.0,267.0,229.0,169.0,166.0,93.0,53.0
1994,74.0,140.0,213.0,221.0,291.0,236.0,271.0,229.0,145.0,171.0,109.0,70.0
1995,85.0,140.0,211.0,207.0,272.0,299.0,344.0,257.0,174.0,165.0,98.0,106.0
1996,90.0,183.0,231.0,256.0,206.0,229.0,268.0,235.0,172.0,136.0,98.0,53.0
