30433;1933;0.7;0.7;1.5;2.7;4.8;9.2;12.7;12.5;7.2;4.3;2.1;1.5
30433;1934;0.7;1.3;1.6;3.3;5.5;8.9;13.5;11.6;7.2;4.3;1.9;1.5
30433;1935;0.9;1.6;1.9;2.9;5.2;8.1;13.7;12.5;7.3;3.7;1.5;0.8
30433;1936;0.4;0.6;1.0;2.1;3.7;5.8;9.2;8.8;6.1;3.1;1.1;1.0
30433;1937;0.8;0.8;1.0;2.4;5.0;9.6;13.1;11.0;7.4;4.2;1.6;0.7
30433;1938;0.5;1.0;2.1;4.3;5.2;9.6;12.6;12.8;8.3;4.1;1.9;0.8
30433;1939;0.8;1.0;1.8;3.8;4.5;9.5;14.0;13.7;7.6;3.1;1.7;1.9
30433;1940;0.4;1.0;1.8;3.1;5.2;9.7;12.2;11.9;8.0;3.8;1.7;1.2
30433;1941;0.8;0.9;1.6;2.7;5.4;9.2;15.4;12.6;7.3;;;
30433;1942;0.8;0.6;1.5;3.3;4.6;9.3;13.0;10.7;7.2;3.5;1.6;1.2
30433;1943;0.8;1.1;1.8;3.8;6.2;8.6;13.6;11.8;8.6;4.4;1.5;1.4
30433;1944;1.1;1.0;1.9;;5.4;8.8;13.4;12.2;9.4;3.9;1.2;
30433;1945;0.7;0.8;1.4;3.6;5.7;8.8;13.3;12.2;9.0;5.0;2.0;1.0
30433;1946;1.1;1.1;1.5;3.5;4.4;9.2;15.1;13.7;5.8;4.4;2.2;0.8
30433;1947;0.6;0.7;1.4;3.8;5.0;10.3;13.5;12.0;7.3;4.6;1.5;0.8
30433;1948;0.9;1.0;1.9;4.5;4.7;9.0;15.2;12.7;8.2;4.2;2.1;1.7
30433;1949;1.4;1.5;1.6;3.6;6.3;9.2;15.2;13.6;8.0;5.0;;
30433;1950;0.8;1.0;1.6;3.3;5.5;9.9;12.5;12.9;7.4;4.0;1.5;1.2
30433;1951;0.8;0.9;1.7;3.1;5.3;8.6;11.8;11.4;7.9;4.0;2.3;1.8
30433;1952;1.0;0.6;1.6;3.1;5.4;9.6;13.8;13.0;7.8;3.4;1.2;0.7
30433;1953;0.7;0.8;1.9;3.5;5.4;10.3;13.6;12.1;6.8;5.1;1.6;1.4
30433;1954;0.8;0.8;1.4;2.8;4.7;9.2;13.9;13.3;7.0;3.7;1.9;0.9
30433;1955;1.0;0.7;1.2;3.0;5.4;9.2;12.9;13.0;7.4;3.9;2.1;1.4
30433;1956;0.9;0.8;1.4;2.6;4.8;9.3;14.0;11.3;7.1;3.8;1.4;0.8
30433;1957;0.8;0.6;1.4;3.2;5.2;8.8;10.4;11.6;7.0;3.9;1.9;1.4
30433;1958;0.9;1.1;1.5;2.5;5.2;8.6;12.4;12.2;6.1;3.7;2.4;1.5
30433;1959;0.8;1.0;2.3;3.0;5.4;10.2;12.2;14.1;8.6;3.6;1.6;0.9
30433;1960;0.6;1.1;1.3;3.4;4.6;9.8;13.1;12.0;8.0;3.8;1.9;1.1
30433;1961;1.0;1.1;2.1;3.3;4.9;7.9;12.2;11.9;7.9;2.8;2.4;1.0
30433;1962;1.4;1.2;1.3;3.0;5.0;9.6;13.8;11.7;7.2;2.9;1.3;1.4
30433;1963;0.7;1.3;1.8;2.6;4.5;7.7;14.0;13.4;7.1;3.6;1.7;1.2
30433;1964;1.5;0.6;1.3;2.4;4.2;8.4;12.8;12.6;7.1;3.0;1.9;0.9
30433;1965;0.8;0.7;1.4;2.6;4.4;8.5;11.6;13.1;7.4;4.4;1.3;0.9
30433;1966;0.7;0.7;1.4;2.1;5.4;8.2;12.0;11.8;7.7;4.5;1.3;0.7
30433;1967;0.8;0.9;2.1;3.5;5.5;9.7;14.9;11.4;6.6;4.4;1.4;1.1
30433;1968;0.8;0.7;2.0;3.6;5.3;9.0;14.9;12.2;6.1;3.6;1.3;0.7
30433;1969;0.4;0.6;1.2;3.0;4.5;8.4;13.0;12.2;6.5;3.6;1.8;1.0
30433;1970;0.9;0.9;1.1;3.9;4.6;9.0;14.0;10.9;7.0;3.2;1.9;1.3
30433;1971;0.8;0.7;1.4;3.0;5.4;10.7;13.4;12.9;8.0;4.6;3.0;1.1
30433;1972;1.2;0.9;1.6;3.0;4.3;7.6;12.2;11.4;7.5;3.0;1.4;1.2
30433;1973;1.0;0.8;1.7;3.0;4.6;9.6;12.8;11.4;9.1;3.4;2.4;1.6
30433;1974;1.0;0.7;1.3;2.8;4.8;8.3;12.4;14.1;8.9;3.1;1.4;0.9
30433;1975;0.8;0.9;1.9;3.9;6.0;10.3;13.0;12.2;7.8;3.8;2.4;1.2
30433;1976;0.9;1.0;1.3;2.9;4.8;7.6;13.1;11.2;7.9;3.2;1.7;1.0
30433;1977;0.5;0.6;1.6;3.0;4.7;8.7;11.9;10.6;6.5;3.6;2.4;1.2
30433;1978;1.1;0.9;1.5;3.1;4.7;8.8;11.2;11.3;6.9;3.3;2.6;1.2
30433;1979;0.7;0.9;1.8;2.6;5.5;9.6;12.5;10.3;6.5;3.4;1.6;1.6
30433;1980;0.5;0.9;1.4;2.6;4.7;9.5;13.8;13.4;8.3;3.4;2.4;1.1
30433;1981;0.9;0.9;1.8;3.8;5.3;8.5;13.3;10.7;8.1;3.3;1.6;1.7
30433;1982;0.7;1.2;1.4;3.6;5.1;9.3;12.8;11.7;6.5;3.1;2.4;1.6
30433;1983;1.3;1.1;2.0;2.6;5.3;7.8;12.1;12.6;8.6;4.1;2.5;1.7
30433;1984;0.9;1.1;1.4;2.6;5.6;9.2;13.1;12.1;7.5;3.5;1.9;1.0
