Year,January,February,March,April,May,June,July,August,September,October,November,December
1931,-37.52728,-29.00783,-27.87467,-18.64935,-7.025326,4.97337,12.42272,10.14739,2.872066,-9.528586,-24.65587,-29.08054
1932,-32.42924,-30.07924,-27.07598,-14.95195,-5.475978,6.147391,14.34674,10.12141,3.54674,-11.55196,-27.85326,-32.35261
1933,-29.35456,-29.8,-27.9,-17.4,-10.0,2.7,10.7,10.9,-1.8,-10.5,-29.6,-29.5
1934,-29.7,-17.2,-24.0,-19.1,-6.1,5.3,12.9,8.7,1.2,-8.8,-24.9,-32.0
1935,-36.4,-22.6,-34.0,-21.5,-1.4,6.8,12.8,9.5,1.8,-14.5,-26.1,-28.8
1936,-39.5,-34.0,-26.2,-13.7,-7.0,4.2,14.5,8.2,5.4,-11.5,-26.5,-23.8
1937,-19.9,-25.5,-33.9,-18.6,-4.4,6.3,12.0,5.7,1.6,-13.9,-22.6,-29.0
1938,-24.8,-31.2,-23.6,-12.8,-6.2,6.4,11.0,9.8,3.8,-14.0,-22.3,-29.2
1939,-35.8,-27.1,-27.7,-21.0,-10.0,5.9,11.2,9.7,1.4,-11.3,-23.9,-21.6
1940,-31.8,-28.6,-28.6,-16.8,-5.9,7.1,11.1,8.8,2.4,-14.5,-24.6,-35.1
1941,-37.1,-36.2,-34.6,-23.1,-6.1,9.8,15.5,10.3,2.0,-8.0,-27.7,-33.6
1942,-24.6,-30.6,-35.3,-22.8,-3.8,7.6,12.0,7.9,3.2,-11.4,-27.0,-21.2
1943,-31.3,-22.8,-24.2,-8.4,-3.6,9.2,11.2,10.4,2.6,-8.1,-25.3,-34.9
1944,-25.7,-30.4,-26.0,-16.9,-6.1,2.2,12.49804,9.347391,2.972718,-11.85196,-24.70456,-27.12924
1945,-31.62859,-29.22924,-29.87597,-15.37402,-5.048696,7.024673,13.39804,10.39739,2.698696,-10.12533,-25.65196,-31.03054
1946,-34.85522,-33.80391,-26.8513,-15.67467,-7.099999,5.098043,13.8,6.8,-0.8,-9.6,-28.2,-35.7
1947,-32.9,-34.3,-24.3,-16.4,-2.8,4.7,13.3,9.0,0.8,-2.0,-24.7,-27.2
1948,-29.7,-35.0,-26.1,-20.3,-5.5,4.0,14.2,9.8,4.2,-6.7,-15.4,-29.1
1949,-30.8,-30.1,-22.0,-16.2,-6.1,1.0,10.9,8.2,4.2,-6.0,-28.4,-23.7
1950,-34.8,-34.0,-29.1,-18.6,-5.1,6.0,11.6,7.8,1.9,-12.3,-29.0,-28.5
1951,-37.4,-35.5,-33.1,-18.3,-7.7,3.2,10.8,7.0,5.2,-6.3,-25.3,-26.4
1952,-36.6,-27.8,-31.4,-18.8,-6.4,4.6,10.4,7.2,3.9,-14.8,-27.8,-34.9
1953,-34.6,-27.6,-23.1,-11.6,-4.3,6.8,17.4,6.7,1.1,-12.3,-23.4,-26.0
1954,-34.2,-33.0,-28.0,-16.0,-7.1,7.6,11.5,11.6,-0.5,-10.3,-25.5,-22.6
1955,-21.4,-37.9,-34.3,-17.5,-9.0,6.7,13.7,9.3,0.8,-12.3,-28.2,-35.7
1956,-32.6,-26.1,-23.6,-22.3,-9.0,6.6,14.6,7.7,2.1,-18.3,-18.5,-24.8
1957,-33.6,-34.5,-27.5,-21.4,-5.0,9.2,12.6,10.6,-4.0,-20.4,-33.0,-34.5
1958,-31.7,-36.2,-31.7,-21.2,-8.7,1.4,14.7,5.5,-1.4,-16.8,-33.9,-37.7
1959,-36.4,-27.3,-21.7,-19.3,-8.7,10.4,14.1,12.6,2.7,-11.9,-25.4,-30.8
1960,-34.7,-38.6,-32.0,-19.6,-6.1,8.9,10.6,7.5,1.3,-14.8,-27.7,-22.6
1961,-40.4,-34.6,-20.2,-18.2,-8.4,2.4,10.3,7.9,2.9,-12.3,-25.4,-33.7
1962,-29.0,-29.7,-25.4,-15.6,-9.2,2.6,12.4,10.5,2.1,-11.0,-27.5,-36.0
1963,-29.7,-29.6,-28.0,-20.5,-9.5,4.8,11.7,8.8,-0.3,-11.4,-22.9,-32.4
1964,-34.3,-19.5,-32.6,-20.9,-9.8,2.1,12.8,9.7,4.1,-11.1,-29.9,-27.0
1965,-35.5,-37.4,-25.5,-17.2,-9.0,2.8,14.4,11.5,2.2,-13.1,-30.4,-32.0
1966,-39.7,-40.2,-34.8,-20.2,-8.0,2.8,11.4,8.8,0.9,-15.8,-28.3,-20.4
1967,-35.8,-31.3,-26.4,-15.5,-7.5,5.2,16.1,8.2,1.8,-4.0,-17.4,-21.2
1968,-31.5,-27.8,-20.6,-17.1,-8.3,3.2,11.5,7.7,1.2,-12.8,-34.6,-36.5
1969,-34.8,-38.8,-29.0,-19.3,-6.9,5.8,16.0,9.7,-0.3,-12.9,-20.2,-27.6
1970,-33.8,-35.4,-25.6,-20.2,-9.6,3.1,13.5,6.7,1.6,-13.9,-23.5,-27.6
1971,-34.7,-34.2,-24.9,-19.5,-6.1,5.0,13.0,14.0,3.4,-14.1,-20.2,-25.4
1972,-36.7,-32.2,-30.1,-15.0,-10.8,4.7,11.7,8.0,-1.1,-12.1,-31.2,-32.3
1973,-34.2,-27.8,-22.4,-19.7,-7.8,3.7,12.1,10.4,1.2,-13.4,-29.2,-33.2
1974,-38.6,-34.2,-22.1,-15.6,-7.2,2.3,9.4,9.9,2.0,-18.6,-34.0,-28.8
1975,-31.4,-31.9,-27.5,-18.0,-4.8,7.3,13.5,9.7,3.0,-12.6,-26.8,-19.6
1976,-29.6,-34.2,-28.9,-13.1,-7.8,5.8,9.8,6.9,1.6,-16.0,-28.8,-35.8
1977,-32.7,-35.9,-30.7,-15.0,-3.1,5.6,11.2,6.9,0.4,-17.6,-28.7,-31.8
1978,-38.4,-30.7,-31.8,-20.4,-8.4,5.6,13.9,10.7,1.1,-9.3,-20.3,-38.3
1979,-42.0,-44.5,-32.5,-19.9,-9.4,9.5,15.8,8.9,1.1,-15.0,-28.7,-28.8
1980,-33.8,-28.8,-29.7,-16.3,-6.5,2.2,12.3,11.5,2.2,-7.8,-31.5,-29.9
1981,-20.3,-31.2,-27.6,-15.8,-10.1,4.9,10.7,10.2,-0.2,-13.6,-19.8,-28.9
1982,-36.7,-28.3,-30.9,-15.8,-9.2,3.5,11.1,11.6,1.6,-17.9,-32.4,-29.8
1983,-29.4,-29.3,-24.4,-21.3,-7.2,6.4,10.7,11.2,3.5,-9.6,-18.6,-30.5
1984,-26.3,-31.4,-25.8,-23.9,-7.8,6.3,18.3,8.1,3.2,-11.2,-26.9,-29.2
1985,-34.1,-32.0,-26.7,-18.5,-8.6,7.9,11.6,8.7,2.7,-10.3,-21.0,-29.5
1986,-33.5,-28.7,-28.9,-20.4,-7.8,3.4,14.4,8.4,0.8,-9.7,-21.5,-33.1
1987,-40.5,-34.4,-30.0,-17.6,-6.7,0.9,12.6,9.6,2.0,-11.1,-27.9,-32.4
1988,-27.6,-30.8,-26.4,-22.9,-5.2,7.7,10.6,8.5,2.9,-12.5,-24.2,-19.3
1989,-31.9,-26.4,-23.0,-18.7,-4.8,1.1,9.1,6.9,-1.0,-12.4,-31.4,-26.7
1990,-35.5,-30.5,-18.5,-11.8,-4.5,10.2,12.8,8.5,3.0,-12.5,-31.5,-32.3
1991,-35.5,-36.8,-28.2,-16.4,-6.7,3.8,14.3,8.8,4.8,-12.7,-22.4,-27.6
1992,-31.9,-32.9,-26.1,-20.2,-5.2,2.9,10.6,8.6,-1.3,-19.1,-27.0,-30.2
1993,-26.4,-29.5,-22.8,-17.5,-7.3,6.0,7.9,8.6,2.6,-13.3,-22.7,-29.1
1994,-37.7,-36.5,-21.4,-19.0,-6.8,4.0,13.3,7.1,0.5,-7.4,-26.3,-26.9
1995,-30.6,-24.5,-24.4,-15.2,-8.5,4.3,13.1,11.6,0.8,-10.9,-26.4,-30.9
1996,-34.2,-25.0,-23.7,-18.4,-7.1,1.8,13.5,8.3,-2.0,-11.2,-18.6,-34.6
1997,-32.7,-35.4,-25.3,-8.7,-2.5,5.8,13.5,8.0,4.3,-5.8,-28.3,-33.1
1998,-33.5,-35.4,-24.1,-19.2,-8.0,5.3,11.7,12.4,-1.9,-19.1,-29.3,-30.4
1999,-33.7,-23.5,-31.5,-17.9,-4.3,6.3,12.6,9.0,1.3,-12.6,-23.7,-25.5
2000,-31.8,-27.3,-27.1,-15.3,-4.8,4.9,12.7,12.8,1.0,-13.8,-27.1,-35.9
2001,-38.5,-33.9,-28.8,-23.2,-4.6,10.2,14.6,10.6,2.4,-12.1,-16.2,-23.6
2002,-39.5,-34.3,-20.6,-19.7,-9.2,10.3,13.7,11.5,-1.4,-12.8,-24.8,-31.7
2003,-29.5,-36.1,-25.4,-15.9,-4.1,8.3,11.2,10.7,4.5,-11.2,-28.9,-24.7
2004,-35.0,-37.6,-33.3,-17.9,-7.9,3.4,11.7,7.8,2.3,-12.5,-22.4,-28.6
2005,-27.7,-29.3,-27.0,-16.6,-3.3,7.9,12.4,6.8,4.8,-10.7,-23.2,-26.6
2006,-28.6,-26.1,-26.2,-21.8,-6.8,5.9,15.5,8.3,1.1,-14.3,-23.4,-25.3
2007,-25.3,-41.2,-26.0,-6.6,-6.7,6.2,11.8,9.2,2.3,-7.5,-25.8,-31.4
2008,-25.0,-32.2,-25.9,-16.5,-3.6,6.1,10.5,10.3,2.8,-8.4,-22.1,-29.4
2009,-24.1,-34.7,-29.1,-12.8,-5.7,8.0,14.5,9.5,4.3,-7.1,-22.7,-35.3
2010,-28.9,-35.0,-24.2,-13.6,-1.4,8.3,12.6,9.7,1.2,-11.0,-21.2,-32.2
2011,-26.0,-32.8,-17.1,-10.5,-1.8,8.2,13.0,11.0,4.2,-9.0,-21.9,-23.7
2012,-29.1,-23.9,-24.2,-14.7,-4.0,9.6,15.3,10.1,5.0,-13.2,-21.8,-27.7
2013,-32.9,-36.0,-30.9,-15.1,0.0,7.7,14.7,10.0,1.3,-10.6,-20.0,-29.6
2014,-38.5,-32.7,-19.5,-10.1,-3.2,9.5,14.0,7.4,2.1,-12.8,-27.8,-24.6
2015,-33.5,-33.0,-22.5,-16.2,-4.7,8.2,12.6,8.3,2.8,-8.5,-19.6,-28.7
2016,-21.4,-29.2,-21.6,-13.6,-5.2,9.2,12.9,9.0,5.8,-8.3,-25.0,-37.0
2017,-27.8,-31.5,-15.2,-14.2,-6.5,7.8,11.8,7.9,1.2,-9.9,-26.0,-27.9
2018,-29.8,-28.2,-30.2,-14.6,-5.5,14.0,9.5,12.2,3.3,-4.2,-24.9,-23.8
2019,-31.8,-24.9,-18.2,-15.5,-5.9,11.2,12.5,15.0,3.7,-7.9,-22.6,-32.8
