Year,January,February,March,April,May,June,July,August,September,October,November,December
1979,0.1,0.2,1.0,2.0,4.4,10.8,12.0,9.8,6.3,2.5,0.7,1.0
1980,0.2,0.5,0.8,2.6,3.7,7.3,13.7,13.0,7.6,3.5,0.8,0.3
1981,0.8,0.4,1.6,3.5,4.9,8.9,11.7,8.7,6.3,2.5,1.0,1.2
1982,0.3,0.6,0.8,3.7,4.6,8.7,12.3,11.3,5.6,1.9,0.7,0.5
1983,0.4,0.6,1.7,2.2,4.4,8.7,10.4,9.5,7.1,3.6,1.8,0.8
1984,0.4,0.5,1.0,1.6,5.5,,11.7,10.1,6.7,2.2,0.4,0.4
1985,0.2,0.2,1.0,2.9,4.3,9.8,10.6,9.7,6.2,3.8,1.1,0.3
1986,0.3,0.8,1.1,2.3,4.4,7.1,16.0,11.6,7.5,3.8,1.4,0.7
1987,0.3,0.6,0.9,2.1,3.9,6.1,11.9,10.0,5.3,3.1,0.4,0.5
1988,0.5,0.3,1.1,2.4,4.3,7.9,10.8,10.2,7.7,3.6,1.4,0.9
1989,0.3,1.2,2.0,2.0,5.1,6.7,10.3,10.2,5.9,3.5,1.1,0.5
1990,0.1,0.6,2.9,2.5,5.7,8.4,11.1,10.5,6.6,3.6,0.7,0.6
1991,0.4,0.3,1.0,2.6,4.6,8.7,14.1,12.0,7.6,3.3,1.3,0.4
1992,0.6,0.7,1.5,1.9,4.9,8.0,11.3,10.9,6.7,3.7,0.6,0.6
1993,0.6,0.9,2.3,2.2,4.1,7.7,12.6,10.9,5.9,3.2,0.8,0.4
1994,0.2,0.3,1.7,2.2,4.6,8.4,12.6,9.3,6.3,3.7,0.9,0.3
1995,0.8,0.8,1.5,2.7,3.9,7.8,10.9,10.9,7.1,3.8,1.1,0.6
1996,0.4,0.7,1.6,2.6,4.0,8.0,13.1,10.4,5.3,3.3,1.2,0.5
1997,0.3,0.5,1.4,4.2,5.7,7.9,12.0,12.0,7.3,3.9,1.3,0.5
1998,0.3,0.8,1.8,2.7,4.4,8.9,12.5,13.4,5.8,2.6,0.3,0.5
1999,0.2,0.8,0.6,2.9,6.1,7.7,13.7,9.4,6.1,3.1,1.3,0.6
2000,0.2,0.4,1.3,2.7,4.3,9.6,12.3,12.0,6.4,2.8,0.7,0.1
2001,0.3,0.4,1.1,2.1,5.5,11.8,13.5,13.8,7.0,3.2,1.8,0.6
2002,0.3,1.0,1.9,2.5,5.5,10.0,14.0,10.8,5.9,3.1,0.9,0.2
2003,0.3,0.6,1.7,2.6,4.3,9.1,11.5,11.5,7.6,3.1,0.7,1.0
2004,0.4,0.5,1.2,2.4,4.1,8.5,11.7,9.3,6.4,3.4,1.9,0.2
2005,0.5,0.3,1.5,2.7,5.1,9.9,12.6,10.6,8.1,3.5,1.4,0.4
2006,0.2,0.5,1.1,2.1,4.5,8.7,11.3,8.7,7.0,2.4,0.9,0.5
2007,0.9,0.3,1.0,3.9,4.8,8.4,11.7,11.0,6.5,3.7,1.6,0.7
2008,0.5,0.9,1.8,1.9,4.4,9.4,12.2,10.9,6.3,4.0,0.8,0.5
2009,0.5,0.3,1.0,3.4,4.1,8.8,11.3,10.0,7.2,4.0,0.7,0.2
2010,0.4,0.3,1.2,2.6,4.3,8.8,11.5,10.2,5.6,3.0,1.7,0.2
2011,0.3,0.4,2.0,4.3,5.7,10.1,12.5,11.4,6.4,4.5,0.8,0.7
2012,0.3,0.7,1.4,2.8,5.2,9.4,13.1,9.1,8.4,3.1,0.6,0.2
2013,0.3,0.5,0.9,3.0,5.5,10.6,11.0,11.5,6.2,3.4,1.6,1.0
2014,0.1,0.4,2.1,4.0,5.1,10.2,13.8,10.3,5.9,2.9,0.9,0.9
2015,0.4,0.9,1.7,3.6,5.1,9.4,13.1,11.7,6.4,3.5,1.0,0.7
2016,0.7,0.9,1.7,2.7,3.5,8.0,11.3,10.2,6.8,2.7,0.7,0.4
2017,0.4,0.7,2.7,3.2,4.3,10.3,11.6,11.8,6.2,3.4,1.0,0.5
2018,0.5,0.4,1.4,2.9,4.1,11.4,10.6,11.7,6.5,5.1,1.0,0.4
2019,0.5,1.1,2.1,2.9,5.0,10.3,13.5,10.9,6.9,3.9,0.8,0.4
2020,0.8,1.2,1.9,3.7,5.6,10.8,11.7,10.8,8.5,3.6,1.8,0.7
