Year,January,February,March,April,May,June,July,August,September,October,November,December
1945,-23.95222,-24.45055,-24.29668,-18.31642,-3.442246,8.033031,11.85554,9.552216,1.776384,-6.699999,-25.52639,-25.45055
1946,-26.80166,-28.64834,-25.47306,-15.37029,-0.5169692,10.73359,12.75554,9.902216,1.851108,-7.097230,-23.09945,-33.10332
1947,-31.70388,-29.87639,-19.62085,-15.31863,-1.840031,6.608862,12.55609,6.778601,1.901108,-6.725276,-15.69834,-20.32528
1948,-24.75056,-27.87694,-25.84668,-16.71974,-2.116969,8.858308,12.98026,8.676939,1.375277,-8.299446,-23.05000,-32.65166
1949,-27.27638,-32.55166,-19.69501,-16.59336,-4.291139,6.308862,11.68137,10.95277,5.401108,-6.624722,-14.92417,-27.27749
1950,-25.95000,-34.72694,-21.57085,-14.86919,-1.291139,10.53469,12.45609,9.578600,4.351108,-8.449446,-24.20388,-24.17528
1951,-33.77860,-30.10056,-29.32140,-14.06808,-1.641139,7.457754,13.18137,11.90388,4.302216,-10.27528,-17.39945,-27.22694
1952,-33.47915,-28.82251,-25.04557,-15.39502,-3.667523,8.233584,12.53082,8.929154,1.251661,-5.723061,-13.39779,-22.57583
1953,-33.00332,-25.09889,-25.52140,-11.44335,-1.591692,9.458308,12.70554,9.778601,3.201108,-7.825276,-20.57472,-25.17472
1954,-29.72749,-30.32749,-21.19612,-18.96919,-3.391139,7.559416,12.58137,12.37749,2.851108,-6.598338,-17.12306,-28.82749
1955,-25.32528,-31.54945,-27.14446,-15.02029,-2.616416,8.933585,13.48082,7.728046,2.751107,-7.700553,-27.70111,-29.27583
1956,-31.60443,-32.00055,-23.67195,-14.11863,-2.240031,7.958308,12.83026,8.304432,2.101108,-11.35000,-22.22417,-30.17915
1957,-23.15166,-29.32417,-23.09446,-13.29335,-3.066415,7.708862,11.90609,13.17860,3.226938,-7.074169,-22.02251,-30.85000
1958,-26.12528,-32.42528,-23.84502,-14.09225,-1.615862,10.85886,14.35554,12.32805,4.525831,-8.825276,-20.90000,-26.70166
1959,-32.47860,-22.95111,-28.97029,-15.86808,-3.991139,7.484139,10.98082,7.028047,1.576385,-9.999446,-24.39945,-27.57528
1960,-32.30056,-24.72472,-25.37085,-16.24280,-0.8911384,9.608862,11.33082,9.053324,2.301661,-8.074168,-24.87417,-22.02583
1961,-28.05166,-31.00000,-28.76974,-20.09336,-1.641139,9.608862,13.28082,9.578600,2.876384,-10.62417,-22.82472,-32.47749
1962,-24.82749,-24.55000,-26.12085,-15.21863,-4.691138,9.258308,12.88082,12.05332,2.476384,-5.124168,-19.67417,-22.97638
1963,-28.95166,-26.90000,-26.07029,-11.14391,0.1583076,8.658308,12.78082,10.97860,2.376384,-8.073615,-24.47528,-21.55111
1964,-30.67694,-28.37417,-30.19557,-19.86808,-3.468077,7.359416,11.08082,9.029154,1.876384,-6.948338,-20.02472,-31.35221
1965,-32.25222,-35.55055,-18.89446,-12.01863,-2.591139,7.008862,12.13137,9.878600,2.501661,-10.57417,-18.57583,-26.57638
1966,-36.57915,-29.72472,-26.34557,-18.56808,-1.991692,9.308862,12.95554,8.578600,4.376385,-7.824169,-21.57583,-25.72694
1967,-27.97805,-30.32528,-23.72085,-13.36863,-1.666969,8.334139,11.38082,8.329154,1.726938,-9.324168,-19.62472,-23.77638
1968,-28.12749,-30.39945,-20.59446,-15.89335,-1.316415,9.008862,13.83026,9.878600,2.576385,-6.874722,-21.09945,-28.67749
1969,-32.35388,-30.27528,-23.82029,-10.46808,-1.216415,9.159416,11.38082,6.253323,3.001662,-3.849446,-23.89944,-20.67583
1970,-29.75222,-27.49889,-23.44391,-14.51752,-2.440585,8.233584,12.98082,10.62805,-0.07361555,-12.52361,-18.87417,-28.15111
1971,-35.10388,-31.39889,-26.12085,-17.44280,-1.491138,10.98359,13.68082,8.003878,2.951108,-8.399446,-21.42472,-27.67638
1972,-30.47805,-31.00111,-26.49557,-17.71863,-3.716415,8.884139,12.73082,11.10388,0.6763842,-7.074723,-20.47417,-24.00166
1973,-28.02860,-27.47583,-27.84391,-14.04280,-0.5911385,9.408862,13.35554,9.928046,5.025831,-7.974722,-21.87638,-23.97638
1974,-27.40332,-33.22528,-27.71974,-18.36697,-3.091138,6.909415,11.78082,8.803877,2.076938,-12.84834,-23.22362,-30.77417
1975,-34.72583,-28.27583,-21.97029,-14.39335,-1.191139,9.508862,13.03137,9.503878,1.352215,-9.898891,-26.47528,-30.82694
1976,-30.32639,-31.20055,-25.89446,-10.66808,-1.065862,8.308862,12.83137,11.17860,5.326939,-8.324168,-15.07417,-30.00055
1977,-25.80111,-23.89889,-27.71918,-15.06808,-0.6658615,9.283586,12.10554,11.95332,4.825830,-5.824722,-22.57528,-26.82804
1978,-23.30222,-23.17528,-21.64502,-14.14280,-4.840585,7.108862,13.10609,8.853877,5.401662,-11.97362,-17.52528,-24.17638
1979,-22.72860,-32.35332,-28.09446,-14.76863,-0.6164154,8.434138,14.73082,12.42860,4.476385,-5.524168,-13.84945,-26.75111
1980,-29.40222,-21.82528,-23.84502,-15.59225,-2.165308,10.95886,11.65665,9.778601,-0.09833884,-4.524168,-18.92362,-30.95332
1981,-15.05166,-25.42528,-20.56919,-13.26919,1.908862,8.708308,12.45554,9.328600,2.326385,-6.524169,-19.32362,-22.35111
1982,-33.62860,-25.25166,-24.84502,-14.66808,-3.591138,9.208862,14.38082,9.203323,4.576385,-11.24945,-26.67417,-27.12472
1983,-31.52639,-28.80000,-26.87029,-14.21752,-5.940585,10.20886,12.88082,10.35332,0.8011076,-11.84834,-17.39945,-23.97805
1984,-27.97639,-31.89889,-25.06863,-13.59225,-0.6911384,10.60886,12.05554,8.778601,3.126384,-8.899446,-25.67417,-29.77638
1985,-22.60000,-31.22583,-21.87029,-19.51808,-0.4416924,9.383585,10.43137,8.953323,3.176384,-10.52417,-22.00111,-21.07528
1986,-28.37528,-23.67583,-26.19446,-18.71863,-3.691138,9.134139,12.40609,9.078600,4.801107,-8.173615,-25.42583,-22.87527
1987,-24.15111,-27.04945,-24.29557,-17.29225,-2.365862,9.508862,13.78082,10.17805,3.951108,-4.324169,-20.74889,-21.92638
1988,-26.25277,-25.37583,-20.07029,-11.54335,-1.765862,10.50886,13.93026,10.27860,3.201108,-10.24944,-26.87362,-21.92583
1989,-30.80332,-22.07694,-25.82195,-10.69335,-1.990585,10.10886,14.98082,13.47860,4.176384,-6.923615,-27.27417,-24.90000
1990,-32.62638,-34.37583,-18.87029,-8.868631,0.05886137,10.08358,14.83026,9.778601,3.176384,-7.400000,-26.92583,-29.07638
1991,-25.57694,-27.62417,-24.74502,-11.59225,2.283585,9.608862,11.95665,8.278601,3.576938,-8.900000,-23.87417,-28.37528
1992,-26.14945,-28.07472,-18.77029,-15.21863,-3.041692,10.00886,13.53026,10.92805,-0.8241692,-11.07472,-18.22362,-26.67749
1993,-24.75277,-23.32639,-19.67029,-10.86586,-0.3158615,10.18414,13.88082,10.22805,3.126384,-5.323615,-18.89945,-24.02528
1994,-29.20055,-30.95055,-22.59612,-12.94225,0.6583076,9.580815,15.55554,13.10388,2.000554,-5.799999,-22.47694,-26.07694
1995,-24.27749,-25.60000,-26.29612,-11.14335,1.609415,11.30775,12.83137,9.878600,4.678046,-6.597784,-22.30111,-26.30055
1996,-31.75277,-25.15111,-22.77029,-14.96808,-2.391139,9.732477,13.50443,7.878600,1.151108,-13.57583,-22.52638,-25.75277
1997,-29.87805,-23.59834,-27.39668,-13.21752,-1.541138,9.659416,13.65609,11.65388,5.551661,-10.12528,-16.10000,-21.75166
1998,-30.00166,-23.07417,-19.64557,-8.368076,2.158308,10.55831,15.55443,11.50166,4.900000,-6.751107,-17.97694,-22.67915
1999,-29.17860,-28.12860,-23.74668,-13.36863,-1.491138,10.48414,11.60554,12.20332,4.101108,-8.874722,-20.55000,-25.70000
2000,-26.20166,-22.02306,-21.91974,-14.89446,-3.642246,10.33414,13.40443,8.526938,2.550000,-8.301107,-17.59834,-24.50111
2001,-20.27417,-23.70111,-24.07085,-13.91863,-3.740585,9.209415,12.68082,10.75443,5.101662,-8.347784,-19.57362,-24.15166
2002,-23.32362,-27.37472,-24.64834,-17.09446,-2.242246,9.083585,12.53026,8.302770,4.375277,-5.400554,-13.29778,-16.47417
2003,-24.95166,-24.37417,-24.99668,-12.34391,-2.291139,8.983031,13.63026,9.729155,2.700554,-3.849446,-19.77528,-23.62694
2004,-30.45277,-27.34834,-26.94501,-13.69225,-2.190585,11.23414,13.83026,11.02860,1.775277,-8.150000,-19.32528,-25.27694
2005,-25.55277,-26.07528,-20.19501,-12.34336,0.9341388,9.084139,11.15554,10.35332,3.901108,-6.124168,-21.94834,-19.30055
2006,-27.05222,-20.57583,-25.54668,-14.51752,0.2583077,10.80831,13.38082,10.77860,5.425831,-5.575830,-25.22805,-19.87583
2007,-24.95055,-29.02749,-28.77085,-11.26919,-1.390031,10.50886,14.43026,10.92749,3.524723,-8.200553,-16.55111,-23.32804
2008,-28.00111,-28.12638,-24.74502,-12.79502,0.008861542,9.558308,12.98082,9.178600,3.176384,-8.474723,-18.30055,-25.37860
