Year,January,February,March,April,May,June,July,August,September,October,November,December
1965,-37.55185,-35.94939,-29.82223,-20.04754,-7.070996,7.103081,11.57592,6.525924,-0.09753573,-13.82223,-26.05247,-37.60123
1966,-40.25062,-38.07654,-30.84631,-21.07161,-4.670996,7.678389,9.627156,8.351849,1.052464,-14.72284,-25.62901,-30.47654
1967,-41.25185,-37.89877,-28.32408,-19.82346,-3.020380,7.552465,9.551848,6.251849,1.776540,-10.52531,-26.60308,-35.40370
1968,-33.17531,-30.94754,-26.27284,-16.67100,-4.870996,7.751233,10.47531,9.201232,2.451232,-13.47531,-29.50185,-36.95061
1969,-31.29939,-36.45062,-32.34938,-20.22223,-4.948768,8.951233,11.57716,9.702464,1.351848,-14.67346,-29.95000,-31.92716
1970,-33.40123,-33.75062,-29.29877,-20.67038,-4.971612,8.528390,11.25246,6.601233,2.603081,-14.67469,-29.22716,-31.90123
1971,-38.50062,-32.77777,-29.39877,-18.92161,-2.846304,7.251233,12.95185,9.850616,3.250000,-11.44938,-27.35123,-33.37716
1972,-39.82716,-34.34877,-27.84815,-16.89631,-2.648152,4.701849,11.12716,6.402465,0.1771562,-11.07161,-30.85123,-33.79939
1973,-38.80247,-34.92346,-30.72470,-18.17285,-3.870379,8.803082,12.45308,7.452465,1.453080,-14.12408,-27.15123,-33.07408
1974,-35.65062,-37.94939,-26.92346,-17.97223,-4.396304,7.953697,12.80246,8.402465,1.326540,-12.57408,-28.97654,-36.15247
1975,-35.87839,-33.19939,-26.94754,-18.07161,-4.696304,6.203081,9.877157,8.003081,0.5512321,-12.29692,-25.55000,-29.62716
1976,-34.30000,-36.99939,-30.12531,-18.44692,-7.771612,6.701849,10.40246,7.951849,1.401848,-15.67469,-29.25000,-35.47531
1977,-30.34939,-35.84939,-32.79877,-16.91977,-3.672228,8.752465,12.05185,7.625925,0.7012321,-15.65000,-29.90062,-34.85000
1978,-35.85000,-36.09877,-28.09754,-19.37161,-6.847536,5.901849,9.351849,7.751849,0.1524643,-13.17223,-24.60062,-34.80185
1979,-34.62284,-35.77161,-30.47408,-22.47161,-3.870996,4.752465,8.601233,6.051848,-1.222844,-16.84692,-30.32346,-33.67593
1980,-32.27346,-33.57346,-30.02223,-21.99754,-5.772228,6.877773,10.55123,9.253081,2.851233,-13.37346,-30.45000,-29.12284
1981,-31.32531,-32.40062,-27.47408,-16.12223,-3.246304,8.028389,10.70247,8.651849,1.675924,-10.87408,-25.10123,-33.15247
1982,-39.20185,-32.54939,-30.39816,-18.02100,-7.620380,5.452465,11.92716,7.801232,2.601848,-12.92346,-30.92777,-34.40185
1983,-34.94939,-33.00000,-28.22346,-20.67161,-4.021612,6.903081,11.40246,9.627157,2.727773,-15.24938,-29.05124,-31.87469
1984,-31.87716,-39.02531,-29.22285,-18.76915,-4.243839,5.926541,9.401233,6.027156,-0.7993838,-11.99815,-24.17469,-35.92839
1985,-33.85062,-28.67285,-29.44754,-19.67038,-7.172844,6.276541,10.97716,6.351849,1.401848,-14.12284,-24.07408,-28.64877
1986,-36.79939,-32.14816,-29.47346,-17.27038,-5.547536,8.153081,9.301232,6.877156,0.2024642,-12.59877,-25.84939,-33.44877
1987,-35.00247,-36.84877,-29.74754,-20.89939,-7.098152,6.801849,12.37716,8.151849,-0.3981519,-15.82346,-29.89939,-37.32716
1988,-35.95000,-32.85062,-28.39877,-16.72100,-4.646304,7.452465,13.37777,6.501232,3.101849,-11.47223,-26.32469,-30.92531
1989,-37.55185,-30.44877,-25.37284,-19.64754,-5.121612,8.354314,10.90246,7.651849,2.701848,-15.04815,-28.60000,-29.92593
1990,-33.70000,-35.45185,-22.59815,-14.67100,-2.170996,8.201849,9.627156,9.125925,0.1500000,-12.14754,-27.89877,-35.32777
1991,-33.80124,-35.65000,-30.44877,-17.21976,-4.673460,7.253081,14.25308,10.75308,1.274692,-12.17284,-23.52469,-33.12654
1992,-36.35123,-33.77408,-28.89815,-18.29569,-4.297536,6.127773,10.90246,5.375924,-0.6475357,-15.39692,-30.14939,-33.45123
1993,-37.67962,-32.42285,-29.37346,-18.17285,-3.872228,7.677157,11.37716,6.326540,0.2012321,-14.79938,-28.45000,-39.95123
1994,-34.72716,-30.12285,-30.17408,-20.07161,-3.670996,7.401849,11.40246,6.402465,2.852465,-11.17223,-26.52716,-33.57654
1995,-36.40062,-27.47408,-27.89569,-19.94938,-3.971612,9.052465,11.65185,9.102465,2.752465,-10.52592,-22.74939,-30.32593
1996,-33.29877,-32.27346,-28.34815,-18.02161,-4.496304,5.403697,9.051848,8.251848,0.5030804,-12.32161,-27.10123,-34.82469
1997,-33.55000,-32.52469,-27.89815,-16.67285,-6.148152,8.303082,12.90246,9.678390,0.9512322,-10.27469,-28.75123,-36.27716
1998,-34.05185,-34.14939,-30.89877,-20.12408,-7.247536,9.304313,11.67777,6.001232,0.9271563,-15.39815,-25.17469,-34.27654
1999,-35.00000,-37.87593,-32.37284,-21.09692,-4.321612,9.052465,10.55000,7.925308,1.251232,-11.44815,-28.35000,-32.57593
2000,-36.45123,-30.42285,-28.49754,-15.44569,-3.821612,7.753081,11.70308,7.051848,1.551232,-12.77284,-27.27593,-30.07161
2001,-37.72531,-33.82408,-28.52161,-17.72038,-2.870996,7.452465,14.70555,6.777156,-2.072844,-13.82284,-24.90062,-33.52654
2002,-37.72593,-38.00185,-25.19815,-17.66977,-5.496304,8.627773,11.65185,10.55185,1.503081,-11.82469,-23.15123,-31.62531
2003,-34.10123,-35.85000,-25.12346,-17.67223,-4.548768,6.001849,13.00370,8.602465,3.977157,-11.47161,-25.59939,-32.22593
2004,-35.10123,-35.84939,-27.69692,-19.19877,-5.872844,6.001233,10.17777,8.576541,1.727156,-15.74938,-26.15062,-35.87654
2005,-35.85123,-34.72531,-27.54754,-15.72223,-2.746304,9.201849,12.70123,8.601849,3.076540,-10.05000,-21.67531,-30.30123
2006,-35.32777,-32.35062,-29.62408,-22.59754,-3.821612,7.952465,11.05185,8.802464,2.777772,-11.29815,-20.27346,-31.70247
2007,-34.60123,-33.95062,-26.69692,-13.74692,0.2290049,9.127773,12.00185,10.35123,3.600616,-9.924076,-21.50123,-31.65000
2008,-35.60308,-34.12531,-23.24631,-19.37223,-1.421612,6.651849,10.95247,11.92716,1.977156,-9.524076,-24.39939,-33.05123
2009,-33.55309,-38.69939,-26.44507,-15.69630,-3.571612,8.252465,10.50185,8.001232,3.052464,-10.34877,-25.82778,-30.35000
2010,-34.67716,-33.65062,-28.44877,-17.44877,-0.5463033,8.352465,13.55308,9.200001,2.250616,-10.65062,-22.10185,-30.55000
2011,-32.05062,-35.80185,-21.79815,-12.99692,-5.648152,8.301849,14.10246,9.077157,0.6506160,-10.97592,-26.62778,-32.82716
2012,-32.40062,-34.52716,-30.54877,-15.94692,-1.370996,8.852465,11.20123,8.350616,1.700616,-9.874076,-21.20000,-30.45000
2013,-34.90123,-40.65124,-29.17346,-13.72161,-1.996304,8.152465,11.50185,7.751233,0.5265402,-12.45062,-24.72593,-27.47716
2014,-34.30247,-31.24815,-25.54877,-13.04877,-3.846304,7.401849,11.75062,11.72777,3.401848,-9.374076,-25.95000,-33.37654
2015,-32.87346,-31.52531,-25.39815,-18.19754,-5.621612,8.227774,12.32716,8.251848,2.775924,-11.75000,-23.47593,-34.40123
2016,-30.60123,-33.20123,-26.84692,-16.02223,-2.596920,9.227774,10.40246,8.852465,3.251233,-9.422228,-21.35185,-31.00062
2017,-34.20247,-32.02470,-22.49507,-12.22223,-4.471612,6.651849,9.176540,10.32839,2.152464,-12.02408,-21.55062,-29.45000
2018,-33.45123,-28.04692,-29.47285,-13.62223,-4.747536,7.900617,11.25185,9.774693,3.576540,-8.199383,-23.42531,-32.97716
2019,-35.22593,-34.35000,-26.17408,-11.42100,-2.721612,9.903081,10.72592,10.10000,2.650000,-11.37346,-22.10000,-32.42654
