Year,January,February,March,April,May,June,July,August,September,October,November,December
1946,-35.7,-39.0,-29.9,-19.6,-3.7,6.6,9.0,5.8,-0.9,-15.8,-25.9,-36.5
1947,-34.1,-28.7,-27.5,-16.9,-7.8,4.9,9.5,7.451849,2.7,-7.2,-23.3,-33.3
1948,-35.7,-30.4,-26.5,-17.0,-1.9,5.7,6.5,7.7,-0.9,-11.9,-26.0,-35.0
1949,-37.9,-34.8,-24.9,-16.4,-4.8,3.4,8.6,4.9,-2.4,-10.9,-26.9,-27.6
1950,-30.4,-34.5,-31.5,-22.7,-10.4,5.9,7.4,3.9,-1.5,-13.7,-29.0,-33.8
1951,-39.2,-33.7,-26.7,-21.1,-5.0,8.4,10.5,7.5,1.0,-12.2,-28.5,-30.4
1952,-37.3,-34.4,-24.0,-19.4,-9.0,5.4,12.1,10.1,1.9,-13.4,-26.3,-31.4
1953,-31.2,-34.0,-25.7,-19.0,-4.3,6.8,10.7,8.7,2.2,-11.8,-23.9,-33.1
1954,-35.3,-32.6,-28.4,-13.0,-5.0,3.5,9.4,5.4,0.4,-9.9,-25.5,-31.0
1955,-32.1,-34.4,-30.9,-22.0,-6.0,6.1,8.9,9.3,-0.4,-13.8,-27.7,-29.3
1956,-32.5,-31.9,-28.4,-24.6,-7.7,8.4,9.9,5.4,0.0,-15.3,-25.1,-31.2
1957,-33.4,-35.9,-29.8,-18.2,-4.1,7.9,8.4,5.7,-0.4,-14.5,-25.2,-34.8
1958,-34.7,-35.2,-30.6,-19.6,-10.6,3.9,9.4,10.0,1.6,-13.0,-35.3,-32.2
1959,-32.8,-34.7,-24.2,-17.6,-1.1,6.5,9.2,6.2,1.1,-11.4,-22.0,-38.3
1960,-30.2,-33.3,-26.7,-18.5,-6.2,8.4,13.6,7.2,-0.1,-14.7,-25.0,-30.9
1961,-35.5,-34.0,-34.5,-23.8,-6.8,8.5,9.7,4.0,-0.4,-12.4,-24.1,-30.6
1962,-35.2,-34.5,-27.4,-15.5,-5.0,2.6,8.3,5.8,-3.4,-13.5,-25.9,-33.2
1963,-32.8,-33.5,-27.6,-19.4,-9.3,4.1,8.9,5.9,-0.7,-16.5,-25.2,-31.1
1964,-41.2,-28.7,-28.6,-21.3,-5.8,8.8,7.4,6.7,-3.0,-13.9,-30.8,-30.4
1965,-34.8,-35.2,-29.0,-21.0,-7.9,6.5,10.9,5.9,-1.8,-13.1,-24.2,-37.0
1966,-39.4,-39.6,-31.5,-21.3,-4.5,6.9,8.6,6.8,0.3,-14.0,-22.5,-28.9
1967,-41.7,-36.8,-28.6,-20.0,-3.6,6.2,7.6,5.3,1.5,-9.4,-25.0,-35.3
1968,-32.4,-29.0,-25.6,-17.4,-5.4,7.3,9.9,8.7,1.9,-13.0,-28.8,-36.6
1969,-30.0,-36.5,-32.5,-19.1,-5.0,9.5,11.0,8.9,0.9,-14.3,-30.1,-30.7
1970,-30.2,-33.2,-30.3,-20.9,-5.3,8.4,9.5,5.8,2.2,-13.1,-28.3,-30.3
1971,-38.6,-31.1,-28.4,-19.0,-2.2,7.1,11.8,10.4,3.7,-11.2,-27.0,-32.4
1972,-38.7,-32.7,-26.5,-15.8,-1.8,2.8,9.6,6.0,-0.4,-9.9,-29.7,-32.7
1973,-36.4,-33.9,-29.4,-18.6,-5.3,8.9,11.4,5.3,-0.4,-13.4,-26.5,-32.7
1974,-34.6,-38.8,-26.1,-18.0,-5.7,7.8,12.6,6.8,0.9,-10.7,-26.8,-35.0
1975,-33.3,-31.7,-25.2,-19.1,-6.3,3.1,7.4,6.8,0.3,-11.5,-25.2,-27.5
1976,-33.3,-35.5,-28.9,-19.4,-8.8,5.8,8.9,6.9,1.8,-14.4,-28.1,-34.6
1977,-28.8,-36.1,-31.3,-15.5,-4.3,7.7,11.6,6.5,0.7,-14.0,-28.9,-33.7
1978,-34.4,-35.3,-24.7,-19.6,-8.4,3.5,7.5,8.2,-0.6,-13.2,-23.7,-33.3
1979,-35.1,-35.7,-29.4,-23.9,-3.6,2.2,6.7,4.2,-2.0,-16.7,-29.7,-32.3
1980,-32.0,-33.3,-30.1,-22.6,-7.7,5.9,9.0,9.1,2.7,-12.5,-31.8,-29.9
1981,-30.4,-32.1,-26.4,-16.5,-3.3,6.2,9.3,8.0,1.2,-10.2,-24.8,-32.1
