Year,January,February,March,April,May,June,July,August,September,October,November,December
1999,-23.18387096774193,-19.667857142857144,-9.4,-4.566666666666666,5.180000000000001,10.941379310344828,12.793548387096775,12.096774193548388,8.51,-2.4064516129032256,-9.663333333333332,-15.519354838709678
2000,-23.89032258064516,-21.658620689655173,-10.23225806451613,-8.275862068965518,0.9032258064516128,6.9,14.50967741935484,13.696774193548388,5.886206896551724,-1.8838709677419356,-7.39,-16.34516129032258
2001,-24.654838709677417,-23.353571428571428,-10.01290322580645,-8.666666666666666,7.864516129032259,10.223333333333333,13.038709677419355,12.612903225806452,6.526666666666667,0.9387096774193548,-7.953333333333333,-12.577419354838709
2002,-25.606451612903225,-26.61428571428572,-19.35483870967742,-8.12,-1.0870967741935484,7.676666666666667,13.319354838709677,12.061290322580644,7.576666666666667,-1.0064516129032255,-10.64,-17.94516129032258
2003,-21.003225806451614,-26.142857142857142,-20.47,-9.08,5.280645161290322,9.11,13.35483870967742,12.761290322580646,10.556666666666668,0.9612903225806452,-7.736666666666666,-15.361290322580643
2004,-23.25483870967742,-21.35862068965517,-15.551612903225807,-8.333333333333334,-0.964516129032258,8.053333333333333,13.538709677419355,11.425806451612903,6.19,2.3483870967741933,-8.376666666666667,-21.029032258064515
2005,-26.46451612903226,-20.135714285714283,-15.832258064516129,-3.79,5.883870967741935,9.526666666666667,14.161290322580646,12.087096774193547,7.433333333333334,1.7064516129032257,-7.93448275862069,-18.29032258064516
2006,-20.725806451612904,-22.50714285714286,-10.338709677419354,-3.19,6.035483870967742,11.026666666666667,13.138709677419357,10.483870967741936,7.116666666666666,0.1806451612903226,-6.206666666666667,-13.983870967741936
2007,-19.94193548387097,-20.36428571428572,-17.822580645161292,-5.88,-0.2387096774193548,10.28,13.358064516129032,10.858064516129032,5.016666666666667,1.0,-10.87,-20.40333333333333
2008,-22.580645161290324,-24.113793103448277,-18.516129032258064,-3.05,5.716129032258064,11.53,14.15483870967742,14.296774193548387,7.566666666666666,1.4,-7.79,-20.835483870967742
2009,-23.72903225806452,-19.514285714285712,-16.516129032258064,-6.013333333333334,-0.5032258064516129,8.883333333333333,13.858064516129032,11.016129032258064,7.286666666666666,-1.396774193548387,-4.7733333333333325,-13.838709677419354
2010,-18.906451612903226,-10.160714285714286,-12.567741935483872,-1.5333333333333334,2.0,8.19,13.3,14.433333333333334,7.13,0.9,-4.456666666666666,-7.938709677419355
2011,-18.7,-24.2,-17.425806451612903,-9.98,1.1225806451612903,9.11,12.883870967741936,13.735483870967744,7.239999999999999,1.296774193548387,-6.746666666666667,-17.654838709677417
2012,-23.41333333333333,-21.651724137931037,-15.529032258064516,-6.333333333333333,3.732258064516129,14.21,14.119354838709675,13.806451612903226,11.2,0.4043478260869566,-6.484615384615385,-14.677777777777775
2013,-23.042857142857144,-19.370833333333334,-9.527586206896553,-7.248148148148148,1.8333333333333333,7.029629629629629,13.88125,11.53103448275862,5.770833333333333,3.360869565217391,-7.619230769230769,-24.43548387096774
2014,-21.912,-22.46666666666667,-20.827272727272728,-6.2318181818181815,3.141935483870968,11.996666666666666,13.593548387096773,15.539285714285716,4.628571428571428,2.556666666666666,-10.857142857142858,-18.43548387096774
2015,-27.846666666666668,-28.79642857142857,-18.5,-8.836666666666666,1.0870967741935482,10.144827586206896,13.37142857142857,14.374193548387098,7.183333333333334,-1.964516129032258,-7.853333333333333,-14.8
2016,-19.351612903225806,-23.15714285714285,-18.429032258064517,-11.963333333333331,3.5258064516129037,9.33,14.129032258064516,12.02258064516129,6.296296296296297,-1.196551724137931,-8.85,-22.236666666666668
2017,-20.141935483870967,-21.75357142857143,-18.003225806451614,-8.275,3.243333333333333,9.236666666666668,11.59032258064516,11.27741935483871,7.0,2.2161290322580647,-8.317241379310346,-16.348387096774193
2018,-24.616129032258065,-23.45925925925926,-10.283870967741937,-19.675,,,,,,,,
