Year,January,February,March,April,May,June,July,August,September,October,November,December
1945,-31.62859,-29.22924,-29.87597,-15.37402,-5.048696,7.024673,13.39804,10.39739,2.698696,-10.12533,-25.65196,-31.03054
1946,-34.85522,-33.80391,-26.85130,-15.67467,-7.099999,5.098043,14.09804,8.448044,-1.027282,-11.35196,-28.77793,-35.90456
1947,-35.73055,-35.17794,-25.02663,-15.29935,-3.350000,6.548695,14.12272,9.472717,1.498044,-5.674674,-25.97924,-29.70522
1948,-31.65456,-34.07728,-24.47532,-17.49804,-5.925326,5.423369,14.02272,10.47206,4.097392,-7.351956,-18.42924,-31.60522
1949,-30.00326,-31.27794,-24.37728,-15.19935,-5.974674,3.648695,11.69804,9.372718,3.747392,-7.727282,-30.65391,-26.35652
1950,-36.57924,-35.22794,-27.70065,-18.30000,-5.350000,6.198043,11.92272,8.548044,1.448044,-12.50130,-29.57793,-31.52924
1951,-36.90391,-37.45391,-30.52532,-17.80000,-6.074674,3.873369,11.79804,8.472066,3.947392,-7.627283,-26.02793,-27.00391
1952,-36.75391,-30.20391,-30.27598,-18.65000,-6.774674,5.173369,12.07337,9.147391,3.672718,-14.92728,-29.85456,-34.92989
1953,-34.75326,-28.87859,-24.87598,-12.55000,-4.450000,6.773370,16.39804,7.897392,1.348044,-11.27663,-24.35391,-26.95391
1954,-36.17924,-35.12924,-27.30065,-15.85000,-6.850000,7.773370,12.79804,11.79739,0.2973919,-9.901304,-24.95326,-26.42989
1955,-24.50456,-37.62794,-32.87598,-17.70000,-7.574674,6.148043,13.94804,10.04739,0.8227179,-12.12598,-28.65261,-37.85456
1956,-35.25391,-27.17859,-26.10130,-20.42467,-8.774673,7.348043,14.27337,8.347391,2.122718,-16.32598,-20.37859,-25.63054
1957,-31.67859,-35.17859,-28.52598,-18.89935,-5.725326,7.648695,13.09804,10.52207,-1.602608,-16.12598,-33.20326,-34.27924
1958,-34.45391,-34.85261,-32.22598,-20.80000,-7.974673,3.073369,14.32272,7.872066,0.04804397,-15.55130,-31.47728,-37.87924
1959,-37.65392,-31.10326,-22.37598,-18.42533,-7.750000,9.023370,13.32272,11.32207,3.223370,-11.95196,-23.32859,-31.60522
1960,-36.85456,-37.80326,-31.90065,-18.25000,-5.774674,7.748044,11.59804,7.922718,0.8227179,-14.57663,-30.00326,-26.95456
1961,-39.70391,-33.77728,-23.35065,-17.24935,-7.574674,4.098043,11.24804,8.047392,3.098044,-12.32728,-26.25326,-34.65522
1962,-32.57924,-29.97728,-26.60065,-16.12532,-8.424674,4.074021,12.97337,10.44739,2.048044,-12.10196,-29.70326,-35.37859
1963,-32.72859,-31.20196,-28.02532,-20.17467,-9.024673,4.348043,12.57337,9.947392,0.9480439,-10.97598,-25.15326,-32.97924
1964,-34.60326,-24.70457,-32.22598,-20.45000,-9.299347,4.298043,13.47337,9.497392,2.722718,-12.40130,-26.80326,-30.85456
1965,-36.32859,-36.92859,-26.47532,-16.60000,-8.299348,2.024021,14.84739,10.94739,2.048044,-11.70130,-29.87924,-31.42989
1966,-37.90392,-40.32924,-32.67598,-20.45000,-6.199348,4.198696,11.72272,9.372066,1.648044,-15.10130,-29.05391,-24.05587
1967,-34.10326,-33.17859,-26.70000,-15.90000,-7.174674,7.023370,15.49804,9.047392,1.372718,-5.451956,-19.17924,-23.72989
1968,-33.07989,-28.42924,-19.22532,-13.82467,-7.299348,4.323370,13.02337,8.572065,1.097392,-12.80130,-35.72858,-36.25522
1969,-36.43054,-40.12989,-29.40130,-19.22533,-6.574674,6.022717,15.44804,10.12207,-0.5272821,-13.45196,-22.65326,-27.82989
