Year,January,February,March,April,May,June,July,August,September,October,November,December
1952,1.66774,1.25172,0.729032,0.396667,1.79355,1.86667,3.02903,3.47097,2.84333,0.583871,0.88,1.7129
1953,0.854839,0.472414,0.745161,0.4,0.929032,1.94333,4.16452,3.60645,1.03667,1.73548,0.886667,0.874193
1954,0.829032,0.224138,0.922581,0.646667,0.248387,2.88,4.33871,2.94516,2.65,3.16774,2.61333,1.09032
1955,1.67097,1.42759,1.1129,0.54,1.55161,1.15333,1.54516,0.909677,3.13667,3.08065,1.39333,0.451613
1956,1.0871,0.331034,0.654839,0.543333,0.551613,1.60333,1.76774,2.6129,1.42667,2.5871,1.15,1.12581
1957,0.86129,1.63793,0.225806,0.693333,1.95806,3.61667,1.89355,2.6129,3.59,2.43226,0.76,1.96129
1958,1.17097,1.32759,0.587097,0.513333,1.80645,2.31333,2.84516,0.83871,1.06667,1.83548,1.39667,1.19032
1959,1.82581,0.72069,0.432258,1.18667,0.554839,0.62,2.63226,2.33871,1.44,0.777419,0.706667,0.958064
1960,1.16774,1.03103,0.374194,0.28,0.535484,3.24,1.9129,1.75484,1.1,1.79677,1.78667,1.33226
1961,1.86452,1.9,1.5871,0.46,1.35161,2.44333,2.78065,4.49032,1.47667,1.44516,1.95667,1.09355
1962,1.86129,0.796552,0.654839,1.93,1.2871,3.94,4.95806,3.27419,2.71667,2.07419,2.48667,0.909677
1963,1.06774,0.734483,0.216129,1.63,0.83871,1.22,2.23871,1.68387,1.92333,2.20323,1.54,1.07742
1964,0.8,0.713793,0.264516,1.48,1.03548,1.60333,1.14194,1.46452,2.51333,1.54516,1.32,1.4871
1965,0.890323,0.813793,0.812903,0.386667,1.09355,1.51667,3.12581,1.70968,2.10667,1.92258,1.16667,2.51613
1966,0.941935,0.803448,1.68387,1.45333,1.03548,2.52667,3.07097,2.46774,2.18333,2.38387,1.70333,1.45484
1967,0.741935,1.00345,1.50645,1.22,1.68387,2.08333,1.53548,3.73226,1.57333,3.48065,1.19667,1.29032
1968,0.919355,0.934483,2.09032,1.18333,2.54839,2.08,1.94839,2.34194,3.34,2.73226,1.43333,0.912903
1969,0.43871,0.713793,0.345161,1.47667,0.46129,0.903333,2.4129,2.0129,4.05667,1.72258,3.45,1.30323
1970,1.19355,0.762069,0.451613,2.49333,0.841936,0.44,3.07419,2.09355,3.32333,1.96774,0.99,1.53548
1971,1.57097,1.22069,0.851613,0.753333,0.609677,1.39,1.11613,2.94839,1.42333,2.16774,1.86667,1.1
1972,0.225806,0.910345,0.725806,1.32667,0.858065,1.28667,2.51935,2.64194,1.42,1.33871,2.09667,1.20968
1973,0.970968,0.913793,0.648387,1.31,1.85806,2.02667,0.490323,1.88387,1.42333,2.35484,1.16,1.30645
1974,0.845161,1.63103,0.845161,0.346667,1.21935,1.98333,3.83548,3.36452,1.75333,2.17097,2.34667,2.27419
1975,1.09355,0.913793,1.28387,1.45333,0.935484,1.32333,1.21613,2.67742,2.15667,1.13871,1.15,1.77742
1976,1.12581,0.289655,1.4,0.67,0.454839,3.35,2.6871,2.15806,2.34667,0.535484,1.2,1.58387
1977,0.967742,1.0069,0.93871,0.996667,1.48387,1.17333,3.13548,1.30645,2.57,2.94839,2.14333,0.564516
1978,0.625806,0.262069,1.30645,1.20667,0.116129,2.12,1.79032,2.79355,2.2,1.5,2.22,0.354839
1979,0.96129,0.686207,0.703226,0.513333,1.44194,1.31667,1.82581,2.52581,3.24333,2.10645,2.48,1.24839
1980,0.76129,0.841379,0.458064,0.896667,0.470968,2.08,0.864516,1.06774,1.65,2.44194,1.96667,1.89677
1981,1.33226,0.92069,0.858065,1.12333,1.10968,2.98333,3.05161,3.93871,1.67333,2.94194,1.60667,2.11613
1982,0.583871,0.258621,0.819355,1.46,1.94194,2.39333,1.37742,3.01935,0.973333,1.00968,2.76333,1.57419
1983,1.7871,0.613793,1.70645,1.43333,2.07419,2.13,1.78065,1.28387,2.60333,3.4129,2.12,1.65806
1984,1.79355,0.67931,0.748387,0.593333,1.08065,1.39667,3.23871,2.55806,1.54667,4.00968,0.576667,1.02903
1985,0.906452,0.462069,1.01613,1.18333,0.996774,1.66667,1.57097,2.41935,1.88667,1.92258,1.52333,1.68065
1986,1.18065,0.375862,0.729032,0.85,1.58065,0.963333,2.12258,3.06129,2.58,1.72903,2.60333,1.30323
1987,0.412903,1.64138,0.635484,0.406667,0.783871,3.31,3.6871,5.70323,2.2,0.312903,1.21,1.73226
1988,0.916129,1.16552,1.11935,1.35333,1.19032,2.14333,2.40645,4.12903,2.38333,1.32903,0.98,2.06452
1989,1.59677,1.21379,1.40323,0.606667,0.909677,0.916667,1.67419,2.85806,2.24,1.68387,0.79,1.1129
