Year,January,February,March,April,May,June,July,August,September,October,November,December
1947,0.3246920,0.4246920,0.5506161,1.425308,3.124692,7.175308,9.175925,8.001233,6.001233,2.425924,0.7000000,0.3500000
1948,0.3000000,0.3506161,0.6506160,1.425308,4.325309,7.251848,7.826541,8.026541,4.725924,2.325924,0.6506161,0.3500000
1949,0.3000000,0.3000000,0.6506160,1.400616,3.825924,7.001848,8.651850,7.801233,5.975308,2.500617,0.6000000,0.4746920
1950,0.3500000,0.3000000,0.4506161,0.9753081,2.750616,7.000616,8.526542,7.250617,4.750617,1.975308,0.5500000,0.3500000
1951,0.2746920,0.3000000,0.6506160,1.125308,3.750617,7.875925,9.552465,8.877157,6.000617,2.225308,0.6000000,0.3746920
1952,0.3000000,0.2500000,0.7506161,1.275308,3.025925,6.975924,10.25247,10.05185,6.025309,2.125309,0.6493839,0.4000000
1953,0.3746920,0.2253081,0.7259241,1.325308,4.225924,7.600616,9.051233,8.925925,5.925925,2.325308,0.7000000,0.3000000
1954,0.3246920,0.3000000,0.5506161,1.725308,3.475308,6.976540,9.602466,8.226542,5.425925,2.450616,0.6753080,0.3746920
1955,0.3000000,0.3000000,0.5000000,0.9253080,3.450616,6.875924,8.051233,9.050617,5.450616,1.925308,0.6500000,0.4000000
1956,0.3246920,0.3000000,0.5506161,0.7253081,3.200616,8.000616,8.476542,7.225924,5.200617,1.725308,0.7000000,0.4746920
1957,0.3246920,0.3000000,0.5506161,1.225308,3.850616,7.375924,8.577774,7.625925,5.025925,1.825308,0.7246920,0.3500000
1958,0.3246920,0.2753081,0.4753080,1.025308,3.000617,6.875308,9.326541,9.276541,5.725308,2.100000,0.3753080,0.3746920
1959,0.3246920,0.3000000,0.7506161,1.300616,4.350000,7.225308,9.302465,8.676541,6.125925,2.250000,0.8000000,0.2000000
1960,0.3746920,0.2753081,0.5506161,1.150000,3.475308,7.425924,10.30185,8.151233,5.400617,1.725308,0.7500000,0.3500000
1961,0.3000000,0.3246920,0.3506161,0.8753080,3.000617,7.601233,9.202466,7.827157,5.325925,1.925308,0.6246920,0.3746920
1962,0.3000000,0.3000000,0.5506161,1.475308,3.450616,6.025924,8.127773,7.326541,4.301233,1.975308,0.6000000,0.3500000
1963,0.3500000,0.3253081,0.5506161,1.125308,2.875924,6.125924,8.651849,7.927157,4.975924,1.750616,0.6500000,0.3500000
1964,0.3000000,0.4000000,0.5506161,1.050000,3.150616,7.300616,7.701233,8.050616,4.450617,1.925308,0.5000000,0.3746920
