Year,January,February,March,April,May,June,July,August,September,October,November,December
1953,0.3247231,0.8000001,0.6500000,2.801661,4.975831,8.526385,10.45055,9.225831,6.575277,3.400000,1.125831,0.7505538
1954,0.5000000,0.4247231,1.225277,1.350554,4.025831,7.250555,10.37583,10.54945,6.300001,3.700554,1.475831,0.5000000
1955,0.8505539,0.4000000,0.5252769,1.925277,4.700554,8.575277,11.17472,8.175277,6.599446,3.324723,0.5752770,0.5000000
1956,0.4247231,0.4000000,1.100000,2.101108,4.151662,7.825277,11.10000,8.251661,5.975277,2.400000,0.9758308,0.4494461
1957,0.9000000,0.5000000,0.9758308,2.376384,4.301108,7.051662,9.675830,10.70111,6.325831,3.401108,0.9263847,0.4000000
1958,0.6752769,0.4000000,0.9252769,2.051661,4.651108,8.426939,11.22583,10.67583,6.800554,2.924723,1.175831,0.7000000
1959,0.3747231,1.000000,0.5000000,1.701108,3.851662,6.776939,8.875831,7.525831,5.625831,2.550554,0.8758308,0.6000000
1960,0.4000000,0.8252770,0.7747231,1.701108,4.975831,8.075831,9.251661,9.001108,6.100554,3.075831,0.7758307,0.9505539
1961,0.6252770,0.5000000,0.5252769,1.301108,4.675831,8.425832,10.35277,9.426938,6.276385,2.425277,0.8505539,0.3494462
1962,0.7247231,0.8252770,0.7252769,1.901108,3.876939,8.151662,10.35277,10.62638,6.025831,4.026385,1.250554,0.8494462
1963,0.6505539,0.7252769,0.6252769,2.651108,5.200000,8.201109,10.22638,9.701108,5.701108,3.226385,0.8252770,0.9252769
1964,0.5000000,0.5505539,0.2747231,1.326385,4.150554,7.452216,9.352769,8.951662,5.825831,3.476938,1.225277,0.3494462
1965,0.4000000,0.2247231,1.375831,2.501108,4.426385,6.975832,10.15388,9.202215,5.750000,2.625277,1.325277,0.6000000
1966,0.2494462,0.5000000,0.7000000,1.426385,4.776938,8.202216,10.35166,8.475831,6.900554,3.200000,1.025277,0.6247231
1967,0.5494462,0.5000000,0.9000000,2.226384,4.574723,7.424170,9.676938,8.302216,6.001662,2.875831,1.275831,0.8000001
1968,0.5747231,0.5505539,1.175831,1.751662,4.700000,7.801108,10.09778,8.849446,6.000554,3.425277,1.150554,0.4747231
1969,0.3494462,0.4747231,0.9252769,2.726385,4.600000,7.451663,9.576939,7.676939,6.025831,4.150554,0.8505539,1.125277
1970,0.5000000,0.6505539,0.9758308,2.001108,4.351662,7.701108,10.05166,9.925277,5.026938,2.175831,1.301108,0.5000000
1971,0.3247231,0.4252769,0.7247230,1.651661,4.775831,8.050554,10.57472,8.551661,6.475277,3.175831,1.000000,0.5494462
1972,0.4494462,0.4494462,0.6000000,1.375831,3.975831,7.749447,9.502214,9.926385,5.075277,3.224723,1.050554,0.8500000
1973,0.6000000,0.6000000,0.6252769,1.926385,5.201108,8.350554,10.87472,9.375831,6.950000,3.150554,0.9252769,0.7000000
1974,0.6494462,0.3747231,0.5747231,1.326385,4.126385,7.026385,9.750553,8.825830,5.751108,1.650554,0.9505539,0.4752769
1975,0.3000000,0.6000000,0.8241692,1.801108,4.650554,8.726385,10.37528,8.825277,5.352216,2.625277,0.4505539,0.4494461
1976,0.5000000,0.3747231,0.6500000,2.375831,4.775831,7.226385,9.827492,9.526384,7.125831,3.000000,1.701108,0.5252770
1977,0.8511077,0.8505539,0.6252769,1.901108,4.875831,7.975832,9.675830,9.325277,6.700554,3.250554,1.050554,0.6000000
1978,0.6747231,0.9000001,0.7252769,1.801108,3.375831,7.001108,9.250553,7.675831,6.700554,1.950554,1.350554,0.7000000
1979,0.7494462,0.2494462,0.5252769,2.101108,4.475831,6.950554,10.92638,9.975831,6.651108,3.325277,2.100000,0.6752769
1980,0.5000000,0.9000001,0.6252769,1.701108,4.301108,8.275831,8.975831,8.926385,4.725831,3.875831,1.250554,0.5000000
1981,1.550554,0.7000000,0.9252769,2.101108,5.675831,7.675831,10.37583,9.150554,6.100554,3.450554,1.050554,0.9752769
1982,0.2000000,0.8000001,0.7252769,1.801108,4.075831,7.475832,10.60111,8.600554,6.675277,2.550554,0.4505539,0.5000000
1983,0.3000000,0.3252769,0.5252769,1.901108,3.100554,8.175832,10.00111,9.175831,5.475277,2.450554,1.650554,0.9000000
1984,0.5000000,0.3505539,0.7252769,2.101108,4.900554,8.825831,10.67583,8.975831,5.800554,2.950554,0.5505539,0.5000000
1985,0.7000000,0.4000000,0.9000000,1.201108,5.075831,7.825831,8.625277,7.701108,6.000554,2.650554,0.7752770,1.025277
1986,0.4252770,0.7494462,0.6252769,1.250554,3.975831,7.425278,9.226384,8.401108,6.375278,2.901108,0.5758308,0.9758308
1987,0.8505539,0.6252769,0.8252770,1.601108,3.901108,7.325278,9.775830,8.675831,6.400554,3.950554,1.001108,1.000000
1988,0.5494462,0.7000000,1.225277,2.501108,4.201108,8.575831,11.02528,9.925277,6.050000,2.850554,0.5505539,0.9505539
1989,0.3730615,0.8741692,0.7747231,2.401108,4.001108,8.575831,11.17583,11.32528,6.900554,3.250554,0.4505539,0.5505539
1990,0.2494462,0.2494462,1.325277,2.601108,4.726385,7.951108,10.62528,8.151108,5.700554,2.800000,0.6000000,0.5000000
1991,0.7000000,0.5252769,0.7252769,2.501108,5.800554,7.525277,9.326384,8.375831,6.251108,2.950554,0.6505538,0.5000000
1992,0.4505539,0.5000000,1.525277,1.726385,4.425277,8.125278,9.775830,8.925277,4.800554,2.450554,1.275831,0.7000000
1993,0.9494462,0.9000001,1.125277,2.301108,5.125277,8.025277,10.67472,9.474723,6.100554,3.700000,1.350554,0.6000000
1994,0.3000000,0.3494462,1.050554,2.076385,5.250554,7.775832,11.60000,11.22528,5.800554,3.850554,0.9000000,0.7000000
1995,0.7747231,0.6252769,0.7747231,2.875831,5.550000,9.100554,9.700554,8.925278,6.776385,3.275831,1.050554,0.5494462
1996,0.4000000,0.7000000,1.025277,1.626384,4.450554,7.924170,11.00166,7.876385,5.301661,1.900000,1.000000,0.7247231
1997,0.4247231,0.8000000,0.6000000,2.075831,4.525277,8.451662,11.52915,10.65111,7.601108,2.749446,1.876939,0.9000000
1998,0.2747231,0.8747232,1.350554,2.826385,6.050554,9.076385,11.74945,9.900001,7.199447,3.574723,1.550554,0.9494462
1999,0.3747231,0.6000000,0.8505539,2.075831,4.725277,7.800001,9.550553,10.34945,6.450000,2.674723,1.025277,0.7000000
2000,0.6747231,0.8000001,0.8505539,1.875831,4.051662,8.551108,11.30000,8.748893,5.973616,3.148892,1.375831,0.6494461
2001,0.8505539,0.7747231,0.7000000,2.001108,4.050554,7.051662,10.47583,9.701108,6.975277,3.250554,1.250554,0.8494462
2002,0.7252769,0.4000000,0.8747231,1.675831,4.301108,7.775832,10.37583,8.301107,6.750000,3.501108,2.050554,0.9000000
2003,0.4252770,0.6752769,0.8252770,2.825277,4.725277,7.351109,10.87528,9.175277,6.300000,4.550000,1.401108,0.8241693
2004,0.4747231,0.4500000,0.6752769,1.851662,4.301108,8.552770,10.72638,9.526385,5.950000,3.150554,1.350554,0.7000000
2005,0.8252770,0.7252769,1.250554,2.275831,5.426385,7.501108,9.374722,9.476384,6.901108,3.625831,0.9258308,1.275277
2006,0.6000000,1.100000,0.7500000,1.901108,5.100000,8.925278,10.45055,9.675277,7.450554,4.175277,1.000000,1.200000
2007,0.7000000,0.6494462,0.5247231,2.825831,4.601108,8.375832,11.22583,9.625831,6.725277,3.050000,1.351108,0.9747231
2008,0.5000000,0.7000000,0.6752769,2.076385,5.375277,8.475832,10.95055,8.875831,6.200554,3.025277,1.525277,0.9000000
2009,0.5247231,0.7000000,0.6252769,2.225831,4.651108,7.951108,10.07638,9.950554,7.025831,3.501662,1.225277,1.000000
2010,0.6747231,0.9252770,1.325277,2.002215,5.075831,8.550001,10.82472,10.35111,6.199447,3.425277,1.700000,0.5247231
2011,0.7000000,0.8494462,0.8747231,1.701108,5.025277,7.576939,10.84945,9.798339,7.099446,4.397785,1.124169,0.8011077
2012,0.3494462,1.050554,0.5500000,2.326385,4.848892,8.550001,10.00000,9.075830,6.201662,2.949446,1.273615,0.5747231
2013,0.6505539,0.6505539,0.8747231,1.648338,4.274169,8.428047,10.17694,9.326385,6.224723,3.476939,1.075277,0.6494462
2014,0.8263847,0.5494462,0.8000000,1.875831,4.501108,7.749447,10.02528,9.176938,6.125831,3.025277,1.151662,0.8263846
2015,0.6505539,0.6505539,0.8758308,1.976938,4.652770,7.875831,10.02528,8.974723,6.174170,4.050000,1.475277,0.8000001
2016,1.225277,0.8011077,1.026385,2.128046,4.651661,8.624169,11.07472,10.27583,6.898892,4.147231,1.101108,0.7000000
2017,0.6000000,0.7494462,0.9977846,1.976938,5.398892,8.250554,11.62362,10.47362,7.149446,3.950000,1.524169,0.8516616
2018,0.9494462,0.6000000,0.8758308,2.200000,4.450554,7.626385,11.17417,8.478046,6.125831,3.975831,1.426385,0.9000000
2019,0.8494462,0.6000000,0.9252769,2.500554,5.499446,8.475832,10.30222,9.673615,7.423615,3.151662,1.176939,0.7752770
