Year,January,February,March,April,May,June,July,August,September,October,November,December
1997,0.2000000,0.1747082,0.2505835,1.325292,2.875292,6.951751,7.726460,7.927626,4.225292,2.125292,0.2000000,0.1000000
1998,0.2000000,0.1000000,0.1000000,0.6494165,2.700584,5.951750,8.377044,6.301751,4.225292,1.125292,0.2000000,0.1000000
1999,0.1505835,0.1000000,0.000000,0.8000000,3.000584,7.126459,7.750585,6.975292,4.074708,1.625292,0.2000000,0.1000000
2000,0.1000000,0.2000000,0.2000000,1.750584,3.375875,7.002334,8.978210,6.375875,4.025292,1.525292,0.2000000,0.1747083
2001,0.2000000,0.1000000,0.2505835,1.150584,3.676459,6.475292,7.727627,6.301167,3.225292,1.575875,0.3505836,0.1000000
2002,0.1000000,0.1000000,0.4000000,1.150584,3.051167,5.625875,8.752918,8.402334,3.650584,1.600000,0.3000000,0.2252918
2003,0.2000000,0.1000000,0.2994165,1.249417,2.850000,5.600000,8.628210,7.675876,5.125292,1.875875,0.2752918,0.2000000
2004,0.1505835,0.1000000,0.2000000,0.8494165,2.850000,5.525292,7.126460,7.275875,4.650584,1.125292,0.4000000,0.1000000
2005,0.2000000,0.1000000,0.3000000,1.550000,3.800584,7.500000,9.126460,5.351751,4.800000,2.000000,0.5000000,0.2000000
2006,0.1000000,0.1000000,0.000000,0.4000000,3.300584,6.250584,8.425876,8.075876,4.825292,1.650584,0.3000000,0.2000000
2007,0.2000000,0.1000000,0.2000000,1.150584,3.600584,7.675292,8.475876,8.000584,4.774709,2.025292,0.3000000,0.1000000
2008,0.1000000,0.000000,0.4000000,0.9000000,3.900584,6.950583,8.201168,7.175876,3.925292,2.225292,0.2000000,0.4941649E-01
2009,0.2000000,0.000000,0.2252918,1.224708,3.425876,5.451167,5.726460,4.626459,3.425292,2.125292,0.1000000,0.000000
2010,0.1000000,0.1000000,0.1000000,0.8000000,3.400584,7.250584,9.800585,6.775875,3.925292,1.525292,0.6000001,0.1000000
2011,0.1000000,0.000000,0.4000000,1.400000,2.200584,5.101167,7.277043,5.926459,2.575875,1.425292,0.1000000,0.1000000
2012,0.2000000,0.1000000,0.000000,0.9000000,3.200584,5.425875,5.826460,4.775875,3.925292,1.725292,0.4747083,0.2000000
2013,0.1000000,0.000000,0.1000000,1.600000,4.100584,7.550583,7.826460,7.001167,3.025292,1.175292,0.3000000,0.2000000
2014,0.000000,0.1000000,0.5505835,1.200000,2.400584,5.201167,6.577043,6.226459,3.075875,1.525292,0.7470826E-01,0.000000
2015,0.2747083,0.2000000,0.1752918,0.6000000,2.700584,4.801167,6.551751,7.575876,3.225292,1.674708,0.5000000,0.000000
2016,0.4000000,0.1000000,0.5000000,1.000000,2.600584,5.001167,5.477043,5.026459,3.825292,1.425292,0.2500001,0.1000000
2017,0.2000000,0.1000000,0.3000000,1.574708,2.225876,4.501167,6.501168,6.226459,3.500584,1.225292,0.2000000,0.1494165
2018,0.1747082,0.3000000,0.1000000,1.100000,2.300584,4.425875,6.875876,4.227042,2.826459,1.025875,0.2000000,0.1252918
2019,0.1252918,0.1000000,0.1252918,1.400000,2.251167,5.675875,5.526460,5.701167,3.450584,1.925292,0.3000000,0.1000000
2020,0.2000000,0.2000000,0.3000000,1.200000,3.600584,7.325292,8.775876,5.798250,5.374709,1.825292,0.5000000,0.2747083
