30710;1892;;;;;;243;242;;197;148;82;54
30710;1893;119;155;186;242;279;270;289;249;192;109;84;50
30710;1894;106;127;226;234;278;290;227;225;154;207;116;75
30710;1895;100;143;200;227;283;232;316;205;185;121;98;78
30710;1896;130;176;258;238;266;314;197;224;147;149;85;55
30710;1897;72;183;214;260;236;295;237;266;186;132;108;62
30710;1898;114;153;267;264;219;328;236;246;187;174;111;93
30710;1899;95;158;205;254;199;255;249;263;183;145;91;58
30710;1900;126;118;196;266;227;302;248;229;199;139;84;82
30710;1901;123;169;209;221;245;246;248;260;227;107;121;54
30710;1902;97;150;161;209;255;223;255;240;211;160;96;57
30710;1903;94;144;204;193;205;236;258;222;205;133;54;38
30710;1904;74;103;208;232;227;306;241;190;204;91;82;63
30710;1905;88;153;213;244;227;244;225;209;165;140;107;73
30710;1906;97;149;196;221;204;215;194;221;166;147;63;66
30710;1907;83;178;255;179;239;241;207;182;186;149;92;44
30710;1908;109;131;181;237;249;266;222;233;195;157;102;64
30710;1909;101;124;217;214;247;205;257;254;166;143;59;52
30710;1910;79;113;198;272;279;243;241;217;200;182;117;55
30710;1911;75;148;230;252;213;230;258;178;191;152;122;64
30710;1912;109;155;230;218;229;239;122;146;130;106;64;29
30710;1913;82;128;184;183;252;234;212;198;161;181;62;23
30710;1914;92;102;218;254;217;281;239;199;194;142;62;24
30710;1915;57;82;199;250;235;311;210;163;127;143;83;56
30710;1916;83;118;218;242;228;237;266;203;219;157;81;22
30710;1917;102;178;227;214;195;242;206;233;200;132;89;43
30710;1918;115;158;202;236;279;244;260;256;166;140;96;47
30710;1919;109;117;207;236;239;237;247;240;179;141;101;54
30710;1920;93;148;221;229;268;234;290;246;183;148;100;66
30710;1921;95;173;231;259;255;209;305;294;189;163;95;50
30710;1922;80;109;200;225;232;256;321;246;194;131;90;65
30710;1923;100;169;217;233;256;252;242;224;286;110;71;64
30710;1924;97;109;241;227;247;260;335;288;173;95;96;58
30710;1925;88;115;157;250;251;235;247;243;158;161;85;40
30710;1926;72;113;203;201;241;228;231;201;154;160;75;47
30710;1927;135;127;199;207;188;196;241;219;195;155;88;74
30710;1928;72;139;203;214;218;256;276;234;195;169;86;89
30710;1929;90;164;227;198;227;216;250;224;174;149;65;41
30710;1930;74;101;218;194;234;252;242;225;155;160;54;39
30710;1931;;111;170;212;205;267;145;234;155;160;68;52
30710;1932;72;155;197;188;271;225;242;173;140;140;81;60
30710;1933;;122;205;244;233;264;261;209;188;159;120;
30710;1934;81;172;201;250;243;241;259;201;178;141;66;76
30710;1935;119;156;;224;236;270;271;256;218;105;95;23
30710;1936;68;118;216;242;238;271;232;208;179;138;85;54
30710;1937;84;137;203;248;283;246;210;220;171;143;61;30
30710;1938;74;136;242;203;256;164;267;211;168;149;74;36
30710;1939;69;135;162;225;196;258;225;222;260;117;52;62
30710;1940;47;146;204;193;222;192;217;228;160;162;65;50
30710;1941;98;108;179;213;213;236;229;229;188;126;86;50
30710;1942;69;132;178;194;234;250;218;252;173;113;82;38
30710;1943;104;134;243;209;230;257;240;226;152;162;53;54
30710;1944;107;123;177;225;202;284;175;239;147;145;70;33
30710;1945;64;151;208;268;268;204;236;217;188;117;99;39
30710;1946;66;124;201;219;255;243;236;214;113;142;96;24
30710;1947;36;109;158;183;270;206;231;209;152;135;72;28
30710;1948;70;124;215;186;218;255;231;200;156;143;106;53
30710;1949;81;98;197;256;256;252;255;217;156;185;80;22
30710;1950;85;147;201;233;303;256;288;190;200;104;72;18
30710;1951;76;119;184;196;227;223;277;192;182;95;71;40
30710;1952;54;90;234;214;219;214;236;225;190;124;86;44
30710;1953;73;138;180;244;236;232;254;242;235;143;78;45
30710;1954;67;135;208;230;266;303;235;246;173;150;43;15
30710;1955;78;87;198;207;232;230;290;248;136;178;103;49
30710;1956;44;122;219;181;240;277;289;238;186;130;57;28
30710;1957;94;111;196;217;188;291;237;138;150;120;82;49
30710;1958;42;95;;196;260;227;275;224;133;125;71;40
30710;1959;52;115;;149;212;258;180;174;208;110;57;44
30710;1960;58;113;;166;254;216;251;181;153;133;55;22
30710;1961;46;91;;179;263;270;240;258;192;145;80;54
30710;1962;97;115;176;210;206;183;212;180;164;153;93;54
30710;1963;104;139;174;186;269;198;246;207;160;129;102;64
30710;1964;91;133;212;208;266;259;280;204;223;162;87;29
30710;1965;96;158;204;248;236;277;257;170;171;158;85;57
30710;1966;91;118;190;215;253;328;189;252;235;143;96;45
30710;1967;132;160;201;265;307;330;299;174;139;122;86;73
30710;1968;90;;260;227;303;259;250;213;162;152;95;33
30710;1969;71;146;230;198;294;337;300;184;172;;71;33
30710;1970;88;130;215;;261;256;277;204;145;;106;66
30710;1971;104;142;182;290;292;228;189;239;177;189;119;47
30710;1972;66;150;212;253;253;287;209;207;195;103;90;47
30710;1973;124;147;208;223;271;272;254;205;196;180;88;78
30710;1974;98;140;216;251;280;;282;235;148;159;103;47
30710;1975;113;131;211;176;309;254;267;231;;189;86;64
30710;1976;79;124;196;;232;310;244;269;164;152;73;30
30710;1977;68;107;183;203;256;295;218;271;241;178;74;72
30710;1978;76;157;233;218;239;278;265;229;201;167;123;99
30710;1979;76;144;200;232;247;319;259;245;186;139;83;92
30710;1980;82;151;236;220;228;312;307;273;169;147;86;59
30710;1981;125;122;207;258;289;244;252;214;173;168;83;69
30710;1982;114;176;186;241;223;253;222;221;161;156;85;60
30710;1983;81;153;219;199;249;226;179;242;187;157;119;79
30710;1984;74;138;160;208;258;294;208;179;173;115;105;69
30710;1985;80;129;196;211;293;160;214;169;192;130;88;44
30710;1986;99;148;214;199;261;227;287;238;241;152;68;92
30710;1987;89;155;212;212;287;244;283;210;155;154;87;72
30710;1988;98;116;217;242;248;207;206;199;193;145;102;59
30710;1989;114;180;199;244;288;278;202;225;187;140;109;109
30710;1990;115;127;247;227;311;271;200;186;164;164;113;77
30710;1991;121;123;205;239;246;247;254;208;147;141;73;67
30710;1992;92;130;205;185;277;268;268;228;130;180;77;48
30710;1993;109;133;185;249;262;295;267;229;169;166;93;53
30710;1994;74;140;213;221;291;236;271;229;145;171;109;70
30710;1995;85;140;211;207;272;299;344;257;174;165;98;106
30710;1996;90;183;231;256;206;229;268;235;172;136;98;53
30710;1997;116;178;201;266;298;303;258;235;171;138;113;83
30710;1998;78;170;261;241;249;255;222;219;146;156;72;69
30710;1999;93;144;228;254;309;316;264;268;189;162;102;64
30710;2000;108;160;217;254;284;;;;;;;
30710;2002;;;;;;;;242;229;100;108;95
30710;2003;124;131;255;232;269;260;220;182;160;151;80;89
30710;2004;102;123;219;235;236;272;267;212;205;161;113;62
30710;2005;108;177;238;221;280;246;318;250;202;144;76;75
30710;2006;130;146;207;249;268;238;216;214;191;145;97;100
30710;2007;105;139;236;278;269;280;286;228;193;155;95;65
30710;2008;147;162;237;211;292;221;255;256;165;156;100;84
30710;2009;123;162;238;242;259;253;267;240;171;159;96;65
30710;2010;108;155;215;258;267;239;257;246;222;145;73;73
30710;2011;117;163;228;263;310;308;278;226;204;183;114;73
30710;2012;81;163;231;235;253;294;230;206;256;134;92;93
30710;2013;129;167;229;293;278;296;305;248;148;158;92;87
30710;2014;114;175;277;253;273;290;323;290;218;182;106;72
30710;2015;113;171;229;241;311;335;255;249;148;176;109;59
30710;2016;85;156;222;246;295;281;281;215;221;109;108;106
30710;2017;137;170;265;273;305;304;295;236;184;177;96;60
30710;2018;98;151;233;275;287;301;246;253;178;179;98;89
